session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What,Subcategories,start time,end time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerks,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,active 1,is session complete?,health_professional_desc,total_session,total_session_hms,total_activity,time_slot,task_order,with_whom,how,start_normalized_hms,end_normalized_hms
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_33,Direct Care,Patient Communication,18:17:29,18:18:03,00:00:34,0,0,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10152_10210_34,00:00:34,TRUE,Physician,242.58333333333334,00:04:02.583333,0.5666666666666667,afternoon,33,Patient,NA,01:38:07,01:38:41
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_34,Direct Care,Physical Exam/Vitals,18:18:03,18:25:22,00:07:19,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_35,00:07:19,TRUE,Physician,242.58333333333334,00:04:02.583333,7.316666666666666,afternoon,34,Patient,NA,01:38:41,01:46:00
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_35,Direct Care,Patient Communication,18:25:22,18:25:47,00:00:25,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_36,00:00:25,TRUE,Physician,242.58333333333334,00:04:02.583333,0.4166666666666667,afternoon,35,Patient,NA,01:46:00,01:46:25
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_36,Professional Communication,0,18:25:47,18:27:46,00:01:59,0,0,0,0,0,0,1,0,0,0,0,0,0,Corridors,0,10152_10210_37,00:01:59,TRUE,Physician,242.58333333333334,00:04:02.583333,1.9833333333333334,afternoon,36,Allied Health Professional,NA,01:46:25,01:48:24
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_37,No observation,Observer Pause,18:27:46,18:28:46,00:01:00,0,0,0,0,0,0,0,1,1,0,0,0,0,Other,0,10152_10210_38,00:01:00,TRUE,Physician,242.58333333333334,00:04:02.583333,1,afternoon,37,Other,NA,01:48:24,01:49:24
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_38,Professional Communication,0,18:28:46,18:29:11,00:00:25,1,0,0,0,0,0,0,0,0,1,0,0,0,Other,0,10152_10210_39,00:00:25,TRUE,Physician,242.58333333333334,00:04:02.583333,0.4166666666666667,afternoon,38,Doctor,Paper,01:49:24,01:49:49
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_39,Documentation,Clinical,18:29:11,19:16:42,00:47:31,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_40,00:47:31,TRUE,Physician,242.58333333333334,00:04:02.583333,47.516666666666666,afternoon,39,NA,Paper,01:49:49,02:37:20
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_40,Professional Communication,0,19:16:42,19:34:11,00:17:29,0,1,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_41,00:17:29,TRUE,Physician,242.58333333333334,00:04:02.583333,17.483333333333334,afternoon,40,Nurse,Paper,02:37:20,02:54:49
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_41,Documentation,Clinical,19:34:11,19:37:19,00:03:08,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,10152_10210_42,00:03:08,TRUE,Physician,242.58333333333334,00:04:02.583333,3.1333333333333333,afternoon,41,NA,Desktop Computer,02:54:49,02:57:57
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_42,No observation,Observer Pause,19:37:19,20:11:15,00:33:56,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10152_10210_43,00:33:56,TRUE,Physician,242.58333333333334,00:04:02.583333,33.93333333333333,afternoon,42,NA,NA,02:57:57,03:31:53
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_43,Documentation,Clinical,20:11:15,20:13:00,00:01:45,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_44,00:01:45,TRUE,Physician,242.58333333333334,00:04:02.583333,1.75,afternoon,43,NA,Paper,03:31:53,03:33:38
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_44,Direct Care,Patient Communication,20:13:00,20:13:15,00:00:15,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10152_10210_45,00:00:15,TRUE,Physician,242.58333333333334,00:04:02.583333,0.25,afternoon,44,Relative,NA,03:33:38,03:33:53
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_45,Direct Care,Medical History,20:13:15,20:13:42,00:00:27,0,0,0,0,1,1,0,0,0,1,0,0,0,Corridors,0,10152_10210_46,00:00:27,TRUE,Physician,242.58333333333334,00:04:02.583333,0.45,afternoon,45,"Patient, Relative",Paper,03:33:53,03:34:20
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_46,Professional Communication,0,20:13:42,20:14:10,00:00:28,0,0,0,0,0,0,1,0,0,1,0,0,0,Corridors,0,10152_10210_47,00:00:28,TRUE,Physician,242.58333333333334,00:04:02.583333,0.4666666666666667,afternoon,46,Allied Health Professional,Paper,03:34:20,03:34:48
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_47,Professional Communication,0,20:14:10,20:14:44,00:00:34,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_48,00:00:34,TRUE,Physician,242.58333333333334,00:04:02.583333,0.5666666666666667,afternoon,47,Patient,NA,03:34:48,03:35:22
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_48,Indirect Care,Other Indirect Care,20:14:44,20:15:14,00:00:30,0,0,0,0,0,0,0,0,1,1,0,0,0,Screening/Triage Area,0,10152_10210_49,00:00:30,TRUE,Physician,242.58333333333334,00:04:02.583333,0.5,afternoon,48,NA,Paper,03:35:22,03:35:52
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_49,Professional Communication,0,20:15:14,20:15:55,00:00:41,1,0,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_50,00:00:41,TRUE,Physician,242.58333333333334,00:04:02.583333,0.6833333333333333,afternoon,49,Doctor,NA,03:35:52,03:36:33
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_50,Direct Care,Patient Communication,20:15:55,20:16:11,00:00:16,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_51,00:00:16,TRUE,Physician,242.58333333333334,00:04:02.583333,0.26666666666666666,afternoon,50,Patient,NA,03:36:33,03:36:49
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_51,Direct Care,Patient Communication,20:16:11,20:18:06,00:01:55,0,0,0,0,1,0,0,0,0,1,0,0,0,Screening/Triage Area,0,10152_10210_52,00:01:55,TRUE,Physician,242.58333333333334,00:04:02.583333,1.9166666666666667,afternoon,51,Patient,Paper,03:36:49,03:38:44
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_52,Direct Care,Physical Exam/Vitals,20:18:06,20:32:46,00:14:40,0,0,0,0,1,1,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_53,00:14:40,TRUE,Physician,242.58333333333334,00:04:02.583333,14.666666666666666,afternoon,52,"Patient, Relative",NA,03:38:44,03:53:24
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_53,Direct Care,Procedure,20:32:46,20:32:59,00:00:13,0,0,0,0,0,1,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_54,00:00:13,TRUE,Physician,242.58333333333334,00:04:02.583333,0.21666666666666667,afternoon,53,Relative,NA,03:53:24,03:53:37
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_54,Direct Care,Procedure,20:32:59,20:37:13,00:04:14,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_55,00:04:14,TRUE,Physician,242.58333333333334,00:04:02.583333,4.233333333333333,afternoon,54,Patient,NA,03:53:37,03:57:51
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_55,Direct Care,Medical History,20:37:13,20:37:28,00:00:15,0,0,0,0,1,1,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_56,00:00:15,TRUE,Physician,242.58333333333334,00:04:02.583333,0.25,afternoon,55,"Patient, Relative",NA,03:57:51,03:58:06
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_56,Direct Care,Procedure,20:37:28,20:37:38,00:00:10,0,0,0,0,1,1,0,0,0,1,0,0,0,Screening/Triage Area,0,10152_10210_57,00:00:10,TRUE,Physician,242.58333333333334,00:04:02.583333,0.16666666666666666,afternoon,56,"Patient, Relative",Paper,03:58:06,03:58:16
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_57,Direct Care,Patient Communication,20:37:38,20:37:50,00:00:12,0,0,0,0,1,1,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_58,00:00:12,TRUE,Physician,242.58333333333334,00:04:02.583333,0.2,afternoon,57,"Patient, Relative",NA,03:58:16,03:58:28
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_58,Documentation,Clinical,20:37:50,20:41:13,00:03:23,0,0,0,0,1,1,0,0,0,1,0,0,0,Screening/Triage Area,0,10152_10210_59,00:03:23,TRUE,Physician,242.58333333333334,00:04:02.583333,3.3833333333333333,afternoon,58,"Patient, Relative",Paper,03:58:28,04:01:51
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_59,Direct Care,Patient Communication,20:41:13,20:41:57,00:00:44,0,0,0,0,1,1,0,0,0,1,0,0,0,Screening/Triage Area,0,user,00:00:44,TRUE,Physician,242.58333333333334,00:04:02.583333,0.7333333333333333,afternoon,59,"Patient, Relative",Paper,04:01:51,04:02:35
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_1,Supervision-Education,0,07:46:33,07:51:31,00:04:58,0,0,0,0,0,0,0,0,0,0,1,0,0,Screening/Triage Area,0,10154_10216_2,00:04:58,TRUE,Nurse,258.8,00:04:18.800000,4.966666666666667,morning,1,NA,Desktop Computer,00:00:00,00:04:58
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_2,Professional Communication,0,07:51:31,07:52:18,00:00:47,0,1,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_3,00:00:47,TRUE,Nurse,258.8,00:04:18.800000,0.7833333333333333,morning,2,Nurse,NA,00:04:58,00:05:45
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_3,Direct Care,Patient Communication,07:52:18,07:53:40,00:01:22,0,0,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10216_4,00:01:22,TRUE,Nurse,258.8,00:04:18.800000,1.3666666666666667,morning,3,Patient,NA,00:05:45,00:07:07
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_4,Direct Care,Medical History,07:53:40,07:56:21,00:02:41,0,0,0,0,0,1,0,0,0,1,0,0,0,Screening/Triage Area,0,10154_10216_5,00:02:41,TRUE,Nurse,258.8,00:04:18.800000,2.683333333333333,morning,4,Relative,Paper,00:07:07,00:09:48
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_5,Direct Care,Physical Exam/Vitals,07:56:21,07:56:56,00:00:35,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_6,00:00:35,TRUE,Nurse,258.8,00:04:18.800000,0.5833333333333334,morning,5,Patient,NA,00:09:48,00:10:23
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_6,Indirect Care,Wash Hands,07:56:56,07:57:03,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,0,Screening/Triage Area,0,10154_10216_7,00:00:07,TRUE,Nurse,258.8,00:04:18.800000,0.11666666666666667,morning,6,NA,NA,00:10:23,00:10:30
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_7,Direct Care,Medical History,07:57:03,07:58:29,00:01:26,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_8,00:01:26,TRUE,Nurse,258.8,00:04:18.800000,1.4333333333333333,morning,7,Patient,NA,00:10:30,00:11:56
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_8,Direct Care,Physical Exam/Vitals,07:58:29,07:58:56,00:00:27,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_9,00:00:27,TRUE,Nurse,258.8,00:04:18.800000,0.45,morning,8,Patient,NA,00:11:56,00:12:23
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_9,Documentation,Clinical,07:58:56,07:59:38,00:00:42,0,0,0,0,1,0,0,0,0,1,0,0,0,Screening/Triage Area,0,10154_10216_10,00:00:42,TRUE,Nurse,258.8,00:04:18.800000,0.7,morning,9,Patient,Paper,00:12:23,00:13:05
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_10,Indirect Care,Other Indirect Care,07:59:38,07:59:50,00:00:12,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_11,00:00:12,TRUE,Nurse,258.8,00:04:18.800000,0.2,morning,10,Patient,NA,00:13:05,00:13:17
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_11,Direct Care,Patient Communication,07:59:50,08:00:07,00:00:17,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_12,00:00:17,TRUE,Nurse,258.8,00:04:18.800000,0.2833333333333333,morning,11,Patient,NA,00:13:17,00:13:34
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_12,Direct Care,Physical Exam/Vitals,08:00:07,08:00:31,00:00:24,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_13,00:00:24,TRUE,Nurse,258.8,00:04:18.800000,0.4,morning,12,Patient,NA,00:13:34,00:13:58
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_13,Indirect Care,Wash Hands,08:00:31,08:00:39,00:00:08,0,0,0,0,0,0,0,0,1,0,0,0,0,Screening/Triage Area,0,10154_10216_14,00:00:08,TRUE,Nurse,258.8,00:04:18.800000,0.13333333333333333,morning,13,NA,NA,00:13:58,00:14:06
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_14,Direct Care,Patient Communication,08:00:39,08:00:52,00:00:13,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_15,00:00:13,TRUE,Nurse,258.8,00:04:18.800000,0.21666666666666667,morning,14,Patient,NA,00:14:06,00:14:19
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_15,In Transit,0,08:00:52,08:02:52,00:02:00,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10216_16,00:02:00,TRUE,Nurse,258.8,00:04:18.800000,2,morning,15,NA,NA,00:14:19,00:16:19
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_16,Documentation,Clinical,08:02:52,08:04:08,00:01:16,0,0,0,0,1,0,0,0,0,1,0,0,0,Screening/Triage Area,0,10154_10216_17,00:01:16,TRUE,Nurse,258.8,00:04:18.800000,1.2666666666666666,morning,16,Patient,Paper,00:16:19,00:17:35
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_17,Direct Care,Patient Communication,08:04:08,08:05:18,00:01:10,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_18,00:01:10,TRUE,Nurse,258.8,00:04:18.800000,1.1666666666666667,morning,17,Patient,NA,00:17:35,00:18:45
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_18,Professional Communication,0,08:05:18,08:06:14,00:00:56,0,0,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_19,00:00:56,TRUE,Nurse,258.8,00:04:18.800000,0.9333333333333333,morning,18,NA,NA,00:18:45,00:19:41
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_19,Professional Communication,0,08:06:14,08:06:24,00:00:10,0,1,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_20,00:00:10,TRUE,Nurse,258.8,00:04:18.800000,0.16666666666666666,morning,19,Nurse,NA,00:19:41,00:19:51
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_20,Supervision-Education,0,08:06:24,08:07:24,00:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_21,00:01:00,TRUE,Nurse,258.8,00:04:18.800000,1,morning,20,NA,NA,00:19:51,00:20:51
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_21,Indirect Care,Wash Hands,08:07:24,08:07:38,00:00:14,0,0,0,0,0,0,0,0,1,0,0,0,0,Screening/Triage Area,0,10154_10216_22,00:00:14,TRUE,Nurse,258.8,00:04:18.800000,0.23333333333333334,morning,21,NA,NA,00:20:51,00:21:05
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_22,Direct Care,Patient Communication,08:07:38,08:08:02,00:00:24,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_23,00:00:24,TRUE,Nurse,258.8,00:04:18.800000,0.4,morning,22,Patient,NA,00:21:05,00:21:29
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_23,Professional Communication,0,08:08:02,08:08:33,00:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_24,00:00:31,TRUE,Nurse,258.8,00:04:18.800000,0.5166666666666667,morning,23,NA,NA,00:21:29,00:22:00
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_24,Direct Care,Medical History,08:08:33,08:11:36,00:03:03,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_25,00:03:03,TRUE,Nurse,258.8,00:04:18.800000,3.05,morning,24,Patient,NA,00:22:00,00:25:03
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_25,Direct Care,Patient Communication,08:11:36,08:11:54,00:00:18,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_26,00:00:18,TRUE,Nurse,258.8,00:04:18.800000,0.3,morning,25,Patient,NA,00:25:03,00:25:21
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_26,Direct Care,Physical Exam/Vitals,08:11:54,08:12:42,00:00:48,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_27,00:00:48,TRUE,Nurse,258.8,00:04:18.800000,0.8,morning,26,Patient,NA,00:25:21,00:26:09
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_27,Indirect Care,Wash Hands,08:12:42,08:12:49,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,0,Screening/Triage Area,0,10154_10216_28,00:00:07,TRUE,Nurse,258.8,00:04:18.800000,0.11666666666666667,morning,27,NA,NA,00:26:09,00:26:16
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_28,Documentation,Clinical,08:12:49,08:13:10,00:00:21,0,0,0,0,1,0,0,0,0,1,0,0,0,Screening/Triage Area,0,10154_10216_29,00:00:21,TRUE,Nurse,258.8,00:04:18.800000,0.35,morning,28,Patient,Paper,00:26:16,00:26:37
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_29,Direct Care,Physical Exam/Vitals,08:13:10,08:14:06,00:00:56,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_30,00:00:56,TRUE,Nurse,258.8,00:04:18.800000,0.9333333333333333,morning,29,Patient,NA,00:26:37,00:27:33
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_30,Professional Communication,0,08:14:06,08:14:51,00:00:45,0,0,0,0,0,0,0,1,0,0,0,0,1,Screening/Triage Area,0,10154_10216_31,00:00:45,TRUE,Nurse,258.8,00:04:18.800000,0.75,morning,30,Other,Phone,00:27:33,00:28:18
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_31,Documentation,Clinical,08:14:51,08:15:37,00:00:46,0,0,0,0,1,0,0,0,0,1,0,0,0,Screening/Triage Area,0,10154_10216_32,00:00:46,TRUE,Nurse,258.8,00:04:18.800000,0.7666666666666667,morning,31,Patient,Paper,00:28:18,00:29:04
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_32,Direct Care,Physical Exam/Vitals,08:15:37,08:16:42,00:01:05,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_33,00:01:05,TRUE,Nurse,258.8,00:04:18.800000,1.0833333333333333,morning,32,Patient,NA,00:29:04,00:30:09
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_33,Indirect Care,Wash Hands,08:16:42,08:17:20,00:00:38,0,0,0,0,0,0,0,0,1,0,0,0,0,Screening/Triage Area,0,10154_10216_34,00:00:38,TRUE,Nurse,258.8,00:04:18.800000,0.6333333333333333,morning,33,NA,NA,00:30:09,00:30:47
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_34,Direct Care,Patient Communication,08:17:20,08:18:02,00:00:42,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_35,00:00:42,TRUE,Nurse,258.8,00:04:18.800000,0.7,morning,34,Patient,NA,00:30:47,00:31:29
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_35,Professional Communication,0,08:18:02,08:18:23,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_36,00:00:21,TRUE,Nurse,258.8,00:04:18.800000,0.35,morning,35,NA,NA,00:31:29,00:31:50
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_36,Direct Care,Patient Communication,08:18:23,08:18:44,00:00:21,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_37,00:00:21,TRUE,Nurse,258.8,00:04:18.800000,0.35,morning,36,Patient,NA,00:31:50,00:32:11
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_37,Direct Care,Procedure,08:18:44,08:21:43,00:02:59,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,What - drawing blood,10154_10216_38,00:02:59,TRUE,Nurse,258.8,00:04:18.800000,2.9833333333333334,morning,37,Patient,NA,00:32:11,00:35:10
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_38,Indirect Care,Wash Hands,08:21:43,08:22:30,00:00:47,0,0,0,0,0,0,0,0,1,0,0,0,0,Screening/Triage Area,0,10154_10216_39,00:00:47,TRUE,Nurse,258.8,00:04:18.800000,0.7833333333333333,morning,38,NA,NA,00:35:10,00:35:57
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_39,Professional Communication,0,08:22:30,08:22:49,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_40,00:00:19,TRUE,Nurse,258.8,00:04:18.800000,0.31666666666666665,morning,39,NA,NA,00:35:57,00:36:16
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_40,Professional Communication,0,08:22:49,08:23:48,00:00:59,0,1,0,0,0,0,0,0,0,0,0,0,1,Screening/Triage Area,0,10154_10216_41,00:00:59,TRUE,Nurse,258.8,00:04:18.800000,0.9833333333333333,morning,40,Nurse,Phone,00:36:16,00:37:15
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_41,Supervision-Education,0,08:23:48,08:25:03,00:01:15,0,0,0,0,0,0,0,0,0,0,1,0,0,Screening/Triage Area,0,10154_10216_42,00:01:15,TRUE,Nurse,258.8,00:04:18.800000,1.25,morning,41,NA,Desktop Computer,00:37:15,00:38:30
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_42,Direct Care,Patient Communication,08:25:03,08:25:18,00:00:15,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_43,00:00:15,TRUE,Nurse,258.8,00:04:18.800000,0.25,morning,42,Patient,NA,00:38:30,00:38:45
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_43,Professional Communication,0,08:25:18,08:26:31,00:01:13,0,0,0,0,0,0,0,0,0,0,1,0,0,Screening/Triage Area,0,10154_10216_44,00:01:13,TRUE,Nurse,258.8,00:04:18.800000,1.2166666666666666,morning,43,NA,Desktop Computer,00:38:45,00:39:58
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_44,Direct Care,Patient Communication,08:26:31,08:26:48,00:00:17,0,0,0,0,1,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_45,00:00:17,TRUE,Nurse,258.8,00:04:18.800000,0.2833333333333333,morning,44,Patient,NA,00:39:58,00:40:15
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_45,Documentation,Clinical,08:26:48,08:27:31,00:00:43,0,0,0,0,1,0,0,0,0,1,0,0,0,Screening/Triage Area,0,10154_10216_46,00:00:43,TRUE,Nurse,258.8,00:04:18.800000,0.7166666666666667,morning,45,Patient,Paper,00:40:15,00:40:58
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_46,Professional Communication,0,08:27:31,08:27:36,00:00:05,0,0,0,0,0,0,1,0,0,0,0,0,0,Screening/Triage Area,0,10154_10216_47,00:00:05,TRUE,Nurse,258.8,00:04:18.800000,0.08333333333333333,morning,46,Allied Health Professional,NA,00:40:58,00:41:03
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_47,Other,Any Other Activity,08:27:36,08:28:17,00:00:41,0,0,0,0,0,0,0,0,1,0,0,0,0,Registration,0,10154_10216_48,00:00:41,TRUE,Nurse,258.8,00:04:18.800000,0.6833333333333333,morning,47,NA,NA,00:41:03,00:41:44
09-Apr-2025,10154,10216,QEH,AT8,07:46:33,12:05:21,10154_10216_48,Direct Care,Patient Communication,08:28:17,08:29:35,00:01:18,0,0,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,"Check clipboard, check for next patients",10154_10216_49,00:01:18,TRUE,Nurse,258.8,00:04:18.800000,1.3,morning,48,Patient,NA,00:41:44,00:43:02
