session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What,Subcategories,start time,end time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerks,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?,health_professional_desc,total_session,total_activity,time_slot,task_order,with_whom,how,start_normalized_hms,end_normalized_hms
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_27,No observation,Observer Pause,11:04:10,11:04:19,00:00:09,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10365_28,NA,NA,NA,00:00:09,NA,NA,TRUE,Physician,244.88333333333333,0.15,morning,27,Patient,NA,00:54:02,00:54:11
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_28,Professional Communication,0,11:04:19,11:05:18,00:00:59,0,0,0,0,1,0,0,0,0,1,0,0,0,Consultation Room,Writes health certificate,10172_10365_29,NA,NA,NA,00:00:59,NA,NA,TRUE,Physician,244.88333333333333,0.9833333333333333,morning,28,Patient,Paper,00:54:11,00:55:10
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_29,Direct Care,Patient Communication,11:05:18,11:05:59,00:00:41,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,Give relative the health certificate,10172_10365_30,NA,NA,NA,00:00:41,NA,NA,TRUE,Physician,244.88333333333333,0.6833333333333333,morning,29,Patient,NA,00:55:10,00:55:51
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_30,Documentation,Clinical,11:05:59,11:09:29,00:03:30,0,0,0,0,0,0,0,0,1,0,0,0,0,Consultation Room,0,10172_10365_31,NA,NA,NA,00:03:30,NA,NA,TRUE,Physician,244.88333333333333,3.5,morning,30,NA,NA,00:55:51,00:59:21
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_31,Indirect Care,Wash Hands,11:09:29,11:10:03,00:00:34,0,0,0,0,0,0,0,0,1,0,0,0,0,Consultation Room,0,10172_10365_32,NA,NA,NA,00:00:34,NA,NA,TRUE,Physician,244.88333333333333,0.5666666666666667,morning,31,NA,NA,00:59:21,00:59:55
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_32,Direct Care,Patient Communication,11:10:03,11:12:18,00:02:15,0,0,0,0,1,1,0,0,0,0,0,0,0,Consultation Room,Mother child with swelling to left eye,10172_10365_33,NA,NA,NA,00:02:15,NA,NA,TRUE,Physician,244.88333333333333,2.25,morning,32,"Patient, Relative",NA,00:59:55,01:02:10
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_33,No observation,Observer Pause,11:12:18,11:13:46,00:01:28,0,0,0,0,1,1,0,0,0,0,0,0,0,Consultation Room,The Dr Examination child eyes,10172_10365_34,NA,NA,NA,00:01:28,NA,NA,TRUE,Physician,244.88333333333333,1.4666666666666666,morning,33,"Patient, Relative",NA,01:02:10,01:03:38
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_34,Direct Care,Patient Communication,11:13:46,11:14:27,00:00:41,0,0,0,0,1,1,0,0,0,0,0,0,0,Consultation Room,0,10172_10365_35,NA,NA,NA,00:00:41,NA,NA,TRUE,Physician,244.88333333333333,0.6833333333333333,morning,34,"Patient, Relative",NA,01:03:38,01:04:19
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_35,Other,Any Other Activity,11:14:27,11:15:04,00:00:37,0,0,0,0,1,1,0,0,0,0,1,0,0,Consultation Room,Checks the availability of the eye drops,10172_10365_36,NA,NA,NA,00:00:37,NA,NA,TRUE,Physician,244.88333333333333,0.6166666666666667,morning,35,"Patient, Relative",Desktop Computer,01:04:19,01:04:56
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_36,Direct Care,Patient Communication,11:15:04,11:16:47,00:01:43,0,0,0,0,1,1,0,0,0,0,0,0,0,Consultation Room,"Dr advice the relative to monitor for fever, increase discharge from the eyes",10172_10365_37,NA,NA,NA,00:01:43,NA,NA,TRUE,Physician,244.88333333333333,1.7166666666666666,morning,36,"Patient, Relative",NA,01:04:56,01:06:39
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_37,Documentation,Other,11:16:47,11:18:36,00:01:49,0,0,0,0,0,0,0,0,1,0,0,0,0,Consultation Room,Write health certificate,10172_10365_38,NA,NA,NA,00:01:49,NA,NA,TRUE,Physician,244.88333333333333,1.8166666666666667,morning,37,NA,NA,01:06:39,01:08:28
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_38,Professional Communication,0,11:18:36,11:19:42,00:01:06,0,1,0,0,0,0,0,0,0,0,0,0,0,Consultation Room,The nurse informs the doctor that the patient has completed the news,10172_10365_39,NA,NA,NA,00:01:06,NA,NA,TRUE,Physician,244.88333333333333,1.1,morning,38,Nurse,NA,01:08:28,01:09:34
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_39,Direct Care,Patient Communication,11:19:42,11:20:14,00:00:32,0,1,0,0,1,0,0,0,0,0,0,0,0,Other,Emergency ambulance Bay,10172_10365_40,NA,NA,NA,00:00:32,NA,NA,TRUE,Physician,244.88333333333333,0.5333333333333333,morning,39,"Nurse, Patient",NA,01:09:34,01:10:06
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_40,Direct Care,Physical Exam/Vitals,11:20:14,11:22:01,00:01:47,0,1,0,0,1,0,0,0,0,0,0,0,0,Other,0,10172_10365_41,NA,NA,NA,00:01:47,NA,NA,TRUE,Physician,244.88333333333333,1.7833333333333334,morning,40,"Nurse, Patient",NA,01:10:06,01:11:53
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_41,Direct Care,Patient Communication,11:22:01,11:22:55,00:00:54,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,10172_10365_42,NA,NA,NA,00:00:54,NA,NA,TRUE,Physician,244.88333333333333,0.9,morning,41,Patient,NA,01:11:53,01:12:47
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_42,Professional Communication,0,11:22:55,11:23:09,00:00:14,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,10172_10365_43,NA,NA,NA,00:00:14,NA,NA,TRUE,Physician,244.88333333333333,0.23333333333333334,morning,42,Nurse,NA,01:12:47,01:13:01
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_43,Documentation,Clinical,11:23:09,11:29:23,00:06:14,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10365_44,NA,NA,NA,00:06:14,NA,NA,TRUE,Physician,244.88333333333333,6.233333333333333,morning,43,NA,Desktop Computer,01:13:01,01:19:15
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_44,Professional Communication,0,11:29:23,11:29:32,00:00:09,0,0,0,0,0,0,0,1,0,0,0,0,1,Consultation Room,0,10172_10365_45,NA,NA,NA,00:00:09,NA,NA,TRUE,Physician,244.88333333333333,0.15,morning,44,Other,Phone,01:19:15,01:19:24
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_45,Documentation,Clinical,11:29:32,11:33:00,00:03:28,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10365_46,NA,NA,NA,00:03:28,NA,NA,TRUE,Physician,244.88333333333333,3.466666666666667,morning,45,NA,Desktop Computer,01:19:24,01:22:52
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_46,Other,Any Other Activity,11:33:00,11:34:21,00:01:21,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,"Reads reason patient visit
Patient was out of meds for three weeks",10172_10365_47,NA,NA,NA,00:01:21,NA,NA,TRUE,Physician,244.88333333333333,1.35,morning,46,NA,Desktop Computer,01:22:52,01:24:13
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_47,Direct Care,Medical History,11:34:21,11:36:40,00:02:19,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,"Patient needs to have blood pressure control
",10172_10365_48,NA,NA,NA,00:02:19,NA,NA,TRUE,Physician,244.88333333333333,2.316666666666667,morning,47,Patient,NA,01:24:13,01:26:32
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_48,Direct Care,Patient Communication,11:36:40,11:39:07,00:02:27,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,"Patient advise to take meds  before visiting the doctor 
Patient has appointment for DR  Corbin office in August",10172_10365_49,NA,NA,NA,00:02:27,NA,NA,TRUE,Physician,244.88333333333333,2.45,morning,48,Patient,NA,01:26:32,01:28:59
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_49,Direct Care,Physical Exam/Vitals,11:39:07,11:40:20,00:01:13,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10365_50,NA,NA,NA,00:01:13,NA,NA,TRUE,Physician,244.88333333333333,1.2166666666666666,morning,49,Patient,NA,01:28:59,01:30:12
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_50,Other,Any Other Activity,11:40:20,11:41:02,00:00:42,0,0,0,0,0,0,0,1,0,0,0,0,1,Consultation Room,Answer phone,10172_10365_51,NA,NA,NA,00:00:42,NA,NA,TRUE,Physician,244.88333333333333,0.7,morning,50,Other,Phone,01:30:12,01:30:54
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_51,Direct Care,Patient Communication,11:41:02,11:41:54,00:00:52,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,"Advice to elevate feet 
Take meds regularly",10172_10365_52,NA,NA,NA,00:00:52,NA,NA,TRUE,Physician,244.88333333333333,0.8666666666666667,morning,51,Patient,NA,01:30:54,01:31:46
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_52,Documentation,Clinical,11:41:54,11:43:31,00:01:37,0,0,0,0,1,0,0,0,0,0,1,0,0,Consultation Room,0,10172_10365_53,NA,NA,NA,00:01:37,NA,NA,TRUE,Physician,244.88333333333333,1.6166666666666667,morning,52,Patient,Desktop Computer,01:31:46,01:33:23
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_53,Direct Care,Patient Communication,11:43:31,11:44:18,00:00:47,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,"Patient free to go
Assist patient with the door",10172_10365_54,NA,NA,NA,00:00:47,NA,NA,TRUE,Physician,244.88333333333333,0.7833333333333333,morning,53,Patient,NA,01:33:23,01:34:10
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_54,Documentation,Clinical,11:44:18,11:45:03,00:00:45,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10365_55,NA,NA,NA,00:00:45,NA,NA,TRUE,Physician,244.88333333333333,0.75,morning,54,NA,Desktop Computer,01:34:10,01:34:55
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_55,Other,Any Other Activity,11:45:03,11:45:56,00:00:53,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,Search for waiting list,10172_10365_56,NA,NA,NA,00:00:53,NA,NA,TRUE,Physician,244.88333333333333,0.8833333333333333,morning,55,NA,Desktop Computer,01:34:55,01:35:48
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_56,Documentation,Clinical,11:45:56,11:46:40,00:00:44,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10365_57,NA,NA,NA,00:00:44,NA,NA,TRUE,Physician,244.88333333333333,0.7333333333333333,morning,56,NA,Desktop Computer,01:35:48,01:36:32
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_57,Direct Care,Patient Communication,11:46:40,11:47:41,00:01:01,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,Patient request food handlers certification,10172_10365_58,NA,NA,NA,00:01:01,NA,NA,TRUE,Physician,244.88333333333333,1.0166666666666666,morning,57,Patient,NA,01:36:32,01:37:33
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_58,Direct Care,Medical History,11:47:41,11:48:06,00:00:25,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,Ask about cough or cold,10172_10365_59,NA,NA,NA,00:00:25,NA,NA,TRUE,Physician,244.88333333333333,0.4166666666666667,morning,58,Patient,NA,01:37:33,01:37:58
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_59,Direct Care,Physical Exam/Vitals,11:48:06,11:48:25,00:00:19,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10365_60,NA,NA,NA,00:00:19,NA,NA,TRUE,Physician,244.88333333333333,0.31666666666666665,morning,59,Patient,NA,01:37:58,01:38:17
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_60,Documentation,Other,11:48:25,11:50:05,00:01:40,0,0,0,0,1,0,0,0,0,1,0,0,0,Consultation Room,"Prepare food handlers certificate 
Stamps the certificate",10172_10365_61,NA,NA,NA,00:01:40,NA,NA,TRUE,Physician,244.88333333333333,1.6666666666666667,morning,60,Patient,Paper,01:38:17,01:39:57
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_61,Documentation,Clinical,11:50:05,11:53:25,00:03:20,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10365_62,NA,NA,NA,00:03:20,NA,NA,TRUE,Physician,244.88333333333333,3.3333333333333335,morning,61,NA,Desktop Computer,01:39:57,01:43:17
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_62,Professional Communication,0,11:53:25,11:55:18,00:01:53,0,1,0,0,0,0,0,0,0,0,0,0,0,Consultation Room,Chest pain,10172_10365_63,NA,NA,NA,00:01:53,NA,NA,TRUE,Physician,244.88333333333333,1.8833333333333333,morning,62,Nurse,NA,01:43:17,01:45:10
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_63,Indirect Care,Check Test Results,11:55:18,11:57:30,00:02:12,0,0,0,0,0,0,0,0,1,1,0,0,0,Consultation Room,Rev,10172_10365_64,NA,NA,NA,00:02:12,NA,NA,TRUE,Physician,244.88333333333333,2.2,morning,63,NA,Paper,01:45:10,01:47:22
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_64,Direct Care,Patient Communication,11:57:30,11:59:15,00:01:45,0,0,0,0,1,1,0,0,0,0,0,0,0,Consultation Room,Relative request back to school  certificate for Ching,10172_10365_65,NA,NA,NA,00:01:45,NA,NA,TRUE,Physician,244.88333333333333,1.75,morning,64,"Patient, Relative",NA,01:47:22,01:49:07
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_65,No observation,Observer Pause,11:59:15,12:00:11,00:00:56,0,0,0,0,1,1,0,0,0,0,0,0,0,Consultation Room,0,10172_10365_66,NA,NA,NA,00:00:56,NA,NA,TRUE,Physician,244.88333333333333,0.9333333333333333,morning,65,"Patient, Relative",NA,01:49:07,01:50:03
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_66,Documentation,Other,12:00:11,12:01:48,00:01:37,0,0,0,0,1,1,0,0,0,1,1,0,0,Consultation Room,Retrieved need information from computer to write back to school certificate,10172_10365_67,NA,NA,NA,00:01:37,NA,NA,TRUE,Physician,244.88333333333333,1.6166666666666667,morning,66,"Patient, Relative","Paper, Desktop Computer",01:50:03,01:51:40
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_67,Documentation,Clinical,12:01:48,12:04:32,00:02:44,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10365_68,NA,NA,NA,00:02:44,NA,NA,TRUE,Physician,244.88333333333333,2.7333333333333334,morning,67,NA,Desktop Computer,01:51:40,01:54:24
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_68,Professional Communication,0,12:04:32,12:05:48,00:01:16,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,Emergency bay,10172_10365_69,NA,NA,NA,00:01:16,NA,NA,TRUE,Physician,244.88333333333333,1.2666666666666666,morning,68,Nurse,NA,01:54:24,01:55:40
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_69,Direct Care,Patient Communication,12:05:48,12:06:00,00:00:12,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,10172_10365_70,NA,NA,NA,00:00:12,NA,NA,TRUE,Physician,244.88333333333333,0.2,morning,69,Patient,NA,01:55:40,01:55:52
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_70,Direct Care,Medical History,12:06:00,12:09:06,00:03:06,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,"Where: Emergency bay
Patient has a 4 day history of chest pain 
Coughing blood with streaks of blood",10172_10365_71,NA,NA,NA,00:03:06,NA,NA,TRUE,Physician,244.88333333333333,3.1,morning,70,Patient,NA,01:55:52,01:58:58
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_71,Indirect Care,Other Indirect Care,12:09:06,12:09:39,00:00:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,Puts on gloves,10172_10365_72,NA,NA,NA,00:00:33,NA,NA,TRUE,Physician,244.88333333333333,0.55,morning,71,NA,NA,01:58:58,01:59:31
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_72,Direct Care,Physical Exam/Vitals,12:09:39,12:12:12,00:02:33,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,Emergency room,10172_10365_73,NA,NA,NA,00:02:33,NA,NA,TRUE,Physician,244.88333333333333,2.55,morning,72,Patient,NA,01:59:31,02:02:04
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_73,Direct Care,Medical History,12:12:12,12:13:05,00:00:53,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,"Asked patient to rate pain 
Pain score 10/10",10172_10365_74,NA,NA,NA,00:00:53,NA,NA,TRUE,Physician,244.88333333333333,0.8833333333333333,morning,73,Patient,NA,02:02:04,02:02:57
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_74,Direct Care,Patient Communication,12:13:05,12:15:48,00:02:43,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,"Dr tells patient she is concern about his chest pain as it may be cardiac related and his ECG is borderline 
hence he required further management at the QEH hospital",10172_10365_75,NA,NA,NA,00:02:43,NA,NA,TRUE,Physician,244.88333333333333,2.716666666666667,morning,74,Patient,NA,02:02:57,02:05:40
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_75,Direct Care,Medical History,12:15:48,12:16:15,00:00:27,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,10172_10365_76,NA,NA,NA,00:00:27,NA,NA,TRUE,Physician,244.88333333333333,0.45,morning,75,Patient,NA,02:05:40,02:06:07
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_76,Direct Care,Patient Communication,12:16:15,12:17:13,00:00:58,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,Dr will put up IV And ASA,10172_10365_77,NA,NA,NA,00:00:58,NA,NA,TRUE,Physician,244.88333333333333,0.9666666666666667,morning,76,Patient,NA,02:06:07,02:07:05
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_77,Professional Communication,0,12:17:13,12:18:31,00:01:18,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,"Asked the nurse to administer ASA 325mg PO
And she will refer patient to the hospital",10172_10365_78,NA,NA,NA,00:01:18,NA,NA,TRUE,Physician,244.88333333333333,1.3,morning,77,Nurse,NA,02:07:05,02:08:23
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_78,Professional Communication,0,12:18:31,12:20:01,00:01:30,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,Asked the nurse for hypafix to secure IV Access,10172_10365_79,NA,NA,NA,00:01:30,NA,NA,TRUE,Physician,244.88333333333333,1.5,morning,78,Nurse,NA,02:08:23,02:09:53
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_79,Direct Care,Procedure,12:20:01,12:22:58,00:02:57,0,1,0,0,1,0,0,0,0,0,0,0,0,Other,Prepare and  insert IV Access,10172_10365_80,NA,NA,NA,00:02:57,NA,NA,TRUE,Physician,244.88333333333333,2.95,morning,79,"Nurse, Patient",NA,02:09:53,02:12:50
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_80,Direct Care,Physical Exam/Vitals,12:22:58,12:23:23,00:00:25,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,10172_10365_81,NA,NA,NA,00:00:25,NA,NA,TRUE,Physician,244.88333333333333,0.4166666666666667,morning,80,Patient,NA,02:12:50,02:13:15
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_81,Professional Communication,0,12:23:23,12:28:08,00:04:45,1,0,0,0,0,0,0,0,0,1,0,0,0,Consultation Room,Seek out another doctor’s opinion,10172_10365_82,NA,NA,NA,00:04:45,NA,NA,TRUE,Physician,244.88333333333333,4.75,morning,81,Doctor,Paper,02:13:15,02:18:00
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_82,Direct Care,Patient Communication,12:28:08,12:30:31,00:02:23,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,"The Dr will send off Labs and review patient with labs tomorrow 
Recommends patient do not take analgesia to night",10172_10365_83,NA,NA,NA,00:02:23,NA,NA,TRUE,Physician,244.88333333333333,2.3833333333333333,morning,82,Patient,NA,02:18:00,02:20:23
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_83,Direct Care,Procedure,12:30:31,12:34:03,00:03:32,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,Where:  Emergency room,10172_10365_84,NA,NA,NA,00:03:32,NA,NA,TRUE,Physician,244.88333333333333,3.533333333333333,morning,83,Patient,NA,02:20:23,02:23:55
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_84,Indirect Care,"Request Tests (Lab, Img, etc)",12:34:03,12:37:26,00:03:23,0,1,0,0,0,0,0,0,0,1,0,0,0,Other,"Where  - emergency room 
Asked nurse for additional lab form",10172_10365_85,NA,NA,NA,00:03:23,NA,NA,TRUE,Physician,244.88333333333333,3.3833333333333333,morning,84,Nurse,Paper,02:23:55,02:27:18
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_85,Indirect Care,Discharge Planning,12:37:26,12:39:27,00:02:01,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,"Provide discharge instructions 
Patient is free to go, if pain worsen over night he should visit the emergency room department",10172_10365_86,NA,NA,NA,00:02:01,NA,NA,TRUE,Physician,244.88333333333333,2.0166666666666666,morning,85,Patient,NA,02:27:18,02:29:19
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_86,Indirect Care,Other Indirect Care,12:39:27,12:40:00,00:00:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,Took bloods to the blood room,10172_10365_87,NA,NA,NA,00:00:33,NA,NA,TRUE,Physician,244.88333333333333,0.55,morning,86,NA,NA,02:29:19,02:29:52
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_87,Documentation,Clinical,12:40:00,12:46:27,00:06:27,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10365_88,NA,NA,NA,00:06:27,NA,NA,TRUE,Physician,244.88333333333333,6.45,morning,87,NA,Desktop Computer,02:29:52,02:36:19
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_88,Other,Any Other Activity,12:46:27,12:48:01,00:01:34,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,Search for the next patient,10172_10365_89,NA,NA,NA,00:01:34,NA,NA,TRUE,Physician,244.88333333333333,1.5666666666666667,morning,88,NA,Desktop Computer,02:36:19,02:37:53
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_89,Direct Care,Patient Communication,12:48:01,12:48:38,00:00:37,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10365_90,NA,NA,NA,00:00:37,NA,NA,TRUE,Physician,244.88333333333333,0.6166666666666667,morning,89,Patient,NA,02:37:53,02:38:30
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_90,Direct Care,Medical History,12:48:38,12:52:51,00:04:13,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,"73 yr old burning to vaginal region
Had a cream previous from Polyclinic however the cream was expired and symptoms  continues.
Bo 170/89
Patient took meds and did glucose check home it was 6.2 .  Nurse did not take blood sugar",10172_10365_91,NA,NA,NA,00:04:13,NA,NA,TRUE,Physician,244.88333333333333,4.216666666666667,morning,90,Patient,NA,02:38:30,02:42:43
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_91,Direct Care,Physical Exam/Vitals,12:52:51,12:57:07,00:04:16,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,Patient has possible yeast infection,10172_10365_92,NA,NA,NA,00:04:16,NA,NA,TRUE,Physician,244.88333333333333,4.266666666666667,morning,91,Patient,NA,02:42:43,02:46:59
10-Jun-2025,10172,10365,Eunice Gibson Polyclinic,GL33,10:10:08,14:15:01,10172_10365_92,Direct Care,Medical History,12:57:07,12:57:46,00:00:39,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10365_93,NA,NA,NA,00:00:39,NA,NA,TRUE,Physician,244.88333333333333,0.65,morning,92,Patient,NA,02:46:59,02:47:38
