session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (DR-NURSE v2),What (DR-NURSE v2) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerk,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Student,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_109,In Transit,0,11:24:49,11:26:43,00:01:54,00:01:54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,In search Medicine Dr,10172_10240_110,"",0,00:00:00,false,"",0,"","","",00:01:54,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_110,Inter-Professional Communication,0,11:26:43,11:29:48,00:03:05,00:03:05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,"Communicates with AED shift leader
Name of medical Dr was identified ",10172_10240_111,"",0,00:00:00,false,"",0,"","","",00:03:05,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_111,Other,Any Other Activity,11:29:48,11:30:50,00:01:02,00:01:02,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Doctor/Nurse WorkStation,"Calls operator AED
Then main Operator ",10172_10240_112,"",0,00:00:00,false,"",0,"","","",00:01:02,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_112,Inter-Professional Communication,0,11:30:50,11:31:54,00:01:04,00:01:04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,Medical doctor told participants to call  medicine intern,10172_10240_113,"",0,00:00:00,false,"",0,"","","",00:01:04,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_113,Inter-Professional Communication,0,11:31:54,11:33:08,00:01:14,00:01:14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Doctor/Nurse WorkStation,"With operator
Call connetected",10172_10240_114,"",0,00:00:00,false,"",0,"","","",00:01:14,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_114,Inter-Professional Communication,0,11:33:08,11:33:44,00:00:36,00:00:36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10240_115,"",0,00:00:00,false,"",0,"","","",00:00:36,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_115,Inter-Professional Communication,0,11:33:44,11:42:14,00:08:30,00:08:30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Doctor/Nurse WorkStation,The Senior floor Officer wants to  how many admissions and  which patient that was transferred from treatment area this morning,10172_10240_116,"",0,00:00:00,false,"",0,"","","",00:08:30,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_116,Other,Any Other Activity,11:42:14,11:46:59,00:04:45,00:04:45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,Collects stationery from the stationery cabinet,10172_10240_117,"",0,00:00:00,false,"",0,"","","",00:04:45,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_117,Other,Any Other Activity,11:46:59,11:47:45,00:00:46,00:00:46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,Review patients treatment card,10172_10240_118,"",0,00:00:00,false,"",0,"","","",00:00:46,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_118,Inter-Professional Communication,0,11:47:45,11:49:59,00:02:14,00:02:14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,Asked the nursing assistant  who is sitting at nurses/dr station to empty the urine bag,10172_10240_119,"",0,00:00:00,false,"",0,"","","",00:02:14,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_119,Other,Any Other Activity,11:49:59,11:55:09,00:05:10,00:05:10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,Review treatment card ,10172_10240_120,"",0,00:00:00,false,"",0,"","","",00:05:10,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_120,Documentation,Clinical,11:55:09,11:58:17,00:03:08,00:03:08,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10172_10240_121,"",0,00:00:00,false,"",0,"","","",00:03:08,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_121,Inter-Professional Communication,0,11:58:17,12:00:23,00:02:06,00:02:06,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Doctor/Nurse WorkStation,"Patient relation officer asked the location of patient 
Participant used observation /vital sheet to find the patient’s location ",10172_10240_122,"",0,00:00:00,false,"",0,"","","",00:02:06,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_122,Documentation,Clinical,12:00:23,12:04:06,00:03:43,00:03:43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10172_10240_123,"",0,00:00:00,false,"",0,"","","",00:03:43,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_123,Other,Any Other Activity,12:04:06,12:05:57,00:01:51,00:01:51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Observation Room,"Calls patients name no one answered 
Check  observation sheet",10172_10240_124,"",0,00:00:00,false,"",0,"","","",00:01:51,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_124,Inter-Professional Communication,0,12:05:57,12:08:10,00:02:13,00:02:13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,"Ask a nursing assistant assigned to another area if she going pharmacy 
There is a treatment card that needs to go the pharmacy ",10172_10240_125,"",0,00:00:00,false,"",0,"","","",00:02:13,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_125,In Transit,0,12:08:10,12:09:06,00:00:56,00:00:56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10240_126,"",0,00:00:00,false,"",0,"","","",00:00:56,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_126,Medication Tasks,Prepare,12:09:06,12:22:51,00:13:45,00:13:45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Treatment Room,"Checks expiry date of meds
No medication cups in the treatment room 
Medication place in tissue with patient’s name written on the outside",10172_10240_127,"",0,00:00:00,false,"",0,"","","",00:13:45,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_127,Direct Care,Patient Communication,12:22:51,12:23:30,00:00:39,00:00:39,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Observation Room,0,10172_10240_128,"",0,00:00:00,false,"",0,"","","",00:00:39,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_128,Medication Tasks,Administer,12:23:30,12:24:37,00:01:07,00:01:07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Observation Room,0,10172_10240_129,"",0,00:00:00,false,"",0,"","","",00:01:07,"","",TRUE
17-Apr-2025,10172,10240,QEH,GL 17,08:24:08,12:24:54,10172_10240_129,No observation,Observer Pause,12:24:37,12:24:54,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,session,"",0,00:00:00,false,"",0,"","","",00:00:17,"","",TRUE
23-May-2025,10152,10327,QEH,TL12,18:46:29,22:25:14,10152_10327_1,Medication Tasks,Administer,18:46:29,18:51:03,00:04:34,00:04:34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Observation Room,0,10152_10327_2,"",0,00:00:00,false,"",0,"","","",00:04:34,"","",TRUE
23-May-2025,10152,10327,QEH,TL12,18:46:29,22:25:14,10152_10327_2,Social-Personal Activities,0,18:51:03,19:08:16,00:17:13,00:17:13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Observation Room,0,10152_10327_3,"",0,00:00:00,false,"",0,"","","",00:17:13,"","",TRUE
23-May-2025,10152,10327,QEH,TL12,18:46:29,22:25:14,10152_10327_3,Social-Personal Activities,0,19:08:16,20:45:39,01:37:23,01:37:23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Patient waiting for review ,10152_10327_4,"",0,00:00:00,false,"",0,"","","",01:37:23,"","",TRUE
23-May-2025,10152,10327,QEH,TL12,18:46:29,22:25:14,10152_10327_4,Direct Care,Patient Communication,20:45:39,22:25:14,01:39:35,01:39:35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Waiting Area,"
 Due to ambulance response. Patient is still waiting to be seen by a docto",user,"",0,00:00:00,false,"",0,"","","",01:39:35,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_1,Inter-Professional Communication,0,10:39:38,10:41:48,00:02:10,00:02:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Consultation Room,"A nurse request to see a patient  with low blood sugar

",10172_10361_2,"",0,00:00:00,false,"",0,"","","",00:02:10,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_2,Direct Care,Patient Communication,10:41:48,10:42:17,00:00:29,00:00:29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10361_3,"",0,00:00:00,false,"",0,"","","",00:00:29,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_3,Direct Care,Patient Communication,10:42:17,10:43:07,00:00:50,00:00:50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_4,"",0,00:00:00,false,"",0,"","","",00:00:50,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_4,Other,Any Other Activity,10:43:07,10:43:52,00:00:45,00:00:45,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Consultation Room,0,10172_10361_5,"",0,00:00:00,false,"",0,"","","",00:00:45,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_5,Direct Care,Procedure,10:43:52,10:57:48,00:13:56,00:13:56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Consultation Room,"Had attempted to take blood with needle
Left room to get a butterfly needle 
Blood successfully taken",10172_10361_6,"",0,00:00:00,false,"",0,"","","",00:13:56,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_6,Direct Care,Patient Communication,10:57:48,10:59:20,00:01:32,00:01:32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Consultation Room,"Encourage patient to eat while she waits in the waiting room


",10172_10361_7,"",0,00:00:00,false,"",0,"","","",00:01:32,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_7,Documentation,Other,10:59:20,11:00:54,00:01:34,00:01:34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Consultation Room,"Write on blood tube
Patient already has lab form",10172_10361_8,"",0,00:00:00,false,"",0,"","","",00:01:34,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_8,Inter-Professional Communication,0,11:00:54,11:02:38,00:01:44,00:01:44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_9,"",0,00:00:00,false,"",0,"","","",00:01:44,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_9,Documentation,Clinical,11:02:38,11:05:29,00:02:51,00:02:51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Consultation Room,0,10172_10361_10,"",0,00:00:00,false,"",0,"","","",00:02:51,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_10,Documentation,Clinical,11:05:29,11:10:33,00:05:04,00:05:04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Consultation Room,Logs the patient’s information into Med data,10172_10361_11,"",0,00:00:00,false,"",0,"","","",00:05:04,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_11,Medication Tasks,Prescribe,11:10:33,11:13:24,00:02:51,00:02:51,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Consultation Room,"Refill prescription using metadata 
Also give  paper based prescription 
",10172_10361_12,"",0,00:00:00,false,"",0,"","","",00:02:51,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_12,Inter-Professional Communication,0,11:13:24,11:14:33,00:01:09,00:01:09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Consultation Room,Asked if  mental health will visit ,10172_10361_13,"",0,00:00:00,false,"",0,"","","",00:01:09,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_13,Direct Care,Patient Communication,11:14:33,11:14:54,00:00:21,00:00:21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_14,"",0,00:00:00,false,"",0,"","","",00:00:21,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_14,Direct Care,Other Direct Care,11:14:54,11:15:56,00:01:02,00:01:02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,Give patient prescription ,10172_10361_15,"",0,00:00:00,false,"",0,"","","",00:01:02,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_15,Direct Care,Patient Communication,11:15:56,11:16:16,00:00:20,00:00:20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_16,"",0,00:00:00,false,"",0,"","","",00:00:20,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_16,Indirect Care,Check Test Results,11:16:16,11:16:39,00:00:23,00:00:23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_17,"",0,00:00:00,false,"",0,"","","",00:00:23,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_17,Direct Care,Patient Communication,11:16:39,11:17:01,00:00:22,00:00:22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,"Nurse did not do the blood pressure nor weight.
HB is improving ",10172_10361_18,"",0,00:00:00,false,"",0,"","","",00:00:22,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_18,Direct Care,Physical Exam/Vitals,11:17:01,11:18:44,00:01:43,00:01:43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_19,"",0,00:00:00,false,"",0,"","","",00:01:43,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_19,Direct Care,Patient Communication,11:18:44,11:20:40,00:01:56,00:01:56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,"Patient wanted results from cancer society 
",10172_10361_20,"",0,00:00:00,false,"",0,"","","",00:01:56,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_20,Direct Care,Procedure,11:20:40,11:22:25,00:01:45,00:01:45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,Had labs taken,10172_10361_21,"",0,00:00:00,false,"",0,"","","",00:01:45,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_21,Direct Care,Patient Communication,11:22:25,11:23:37,00:01:12,00:01:12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,"Stool test good
Asked the  patient for her appointment card
",10172_10361_22,"",0,00:00:00,false,"",0,"","","",00:01:12,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_22,Documentation,Clinical,11:23:37,11:24:59,00:01:22,00:01:22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Consultation Room,"Writes the lab form
And give new appointment 
Documents patient’s number

",10172_10361_23,"",0,00:00:00,false,"",0,"","","",00:01:22,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_23,Direct Care,Physical Exam/Vitals,11:24:59,11:25:51,00:00:52,00:00:52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,Takes patient’s weight,10172_10361_24,"",0,00:00:00,false,"",0,"","","",00:00:52,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_24,Direct Care,Patient Communication,11:25:51,11:31:05,00:05:14,00:05:14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Consultation Room,"Checks the patient last  weight in met data 
Compare previous and present weight 

Asked if  PV bleed is still heavyweight 
Patient ask possibly causes of weight lost- Dr provides explanation 
",10172_10361_25,"",0,00:00:00,false,"",0,"","","",00:05:14,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_25,Documentation,Clinical,11:31:05,11:32:15,00:01:10,00:01:10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Consultation Room,0,10172_10361_26,"",0,00:00:00,false,"",0,"","","",00:01:10,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_26,Documentation,Clinical,11:32:15,11:36:57,00:04:42,00:04:42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,"Advised to do papsmear
Documents while communicating with the patient 
Asked patient to bring results from monogram 

",10172_10361_27,"",0,00:00:00,false,"",0,"","","",00:04:42,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_27,Indirect Care,Check Test Results,11:36:57,11:38:09,00:01:12,00:01:12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Consultation Room,Checks patient’s daughter lab result,10172_10361_28,"",0,00:00:00,false,"",0,"","","",00:01:12,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_28,Direct Care,Patient Communication,11:38:09,11:41:59,00:03:50,00:03:50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,"Discuss leukocytes levels 
Patient asked about sickle cell and weight loss
Took diet history 
Asked for an excuse ",10172_10361_29,"",0,00:00:00,false,"",0,"","","",00:03:50,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_29,Inter-Professional Communication,0,11:41:59,11:43:08,00:01:09,00:01:09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Waiting Area,0,10172_10361_30,"",0,00:00:00,false,"",0,"","","",00:01:09,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_30,Direct Care,Patient Communication,11:43:08,11:47:55,00:04:47,00:04:47,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Consultation Room,"Show patient her daughter’s lab result
Encourage health calorie intake  and continue iron tab. Patient complaint of vomiting after taking iron tabs",10172_10361_31,"",0,00:00:00,false,"",0,"","","",00:04:47,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_31,Other,Any Other Activity,11:47:55,11:48:24,00:00:29,00:00:29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Consultation Room,0,10172_10361_32,"",0,00:00:00,false,"",0,"","","",00:00:29,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_32,Documentation,Clinical,11:48:24,11:52:26,00:04:02,00:04:02,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Consultation Room,"Interview  patient  while document the patient’s history 
Asked patient to take iron tabs after a meal to avoid vomiting",10172_10361_33,"",0,00:00:00,false,"",0,"","","",00:04:02,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_33,Direct Care,Patient Communication,11:52:26,11:53:47,00:01:21,00:01:21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,Reminds the patient of her next appointment,10172_10361_34,"",0,00:00:00,false,"",0,"","","",00:01:21,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_34,Direct Care,Patient Communication,11:53:47,11:56:10,00:02:23,00:02:23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Consultation Room,"Asked nurse to repeat the patient blood sugar


",10172_10361_35,"",0,00:00:00,false,"",0,"","","",00:02:23,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_35,Documentation,Clinical,11:56:10,11:59:36,00:03:26,00:03:26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10361_36,"",0,00:00:00,false,"",0,"","","",00:03:26,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_36,Direct Care,Patient Communication,11:59:36,12:00:26,00:00:50,00:00:50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_37,"",0,00:00:00,false,"",0,"","","",00:00:50,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_37,In Transit,0,12:00:26,12:01:28,00:01:02,00:01:02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors, Carries blood tube ,10172_10361_38,"",0,00:00:00,false,"",0,"","","",00:01:02,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_38,Other,Any Other Activity,12:01:28,12:02:09,00:00:41,00:00:41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10172_10361_39,"",0,00:00:00,false,"",0,"","","",00:00:41,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_39,Indirect Care,Wash Hands,12:02:09,12:02:41,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Consultation Room,0,10172_10361_40,"",0,00:00:00,false,"",0,"","","",00:00:32,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_40,Inter-Professional Communication,0,12:02:41,12:03:07,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Consultation Room,0,10172_10361_41,"",0,00:00:00,false,"",0,"","","",00:00:26,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_41,Inter-Professional Communication,0,12:03:07,12:03:16,00:00:09,00:00:09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_42,"",0,00:00:00,false,"",0,"","","",00:00:09,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_42,Documentation,Clinical,12:03:16,12:05:29,00:02:13,00:02:13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room,0,10172_10361_43,"",0,00:00:00,false,"",0,"","","",00:02:13,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_43,Direct Care,Patient Communication,12:05:29,12:05:47,00:00:18,00:00:18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,0,10172_10361_44,"",0,00:00:00,false,"",0,"","","",00:00:18,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_44,Direct Care,Physical Exam/Vitals,12:05:47,12:10:22,00:04:35,00:04:35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,"Physical assessment 
In",10172_10361_45,"",0,00:00:00,false,"",0,"","","",00:04:35,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_45,Direct Care,Patient Communication,12:10:22,12:12:06,00:01:44,00:01:44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Consultation Room,Seek clarity regarding Dr visit at queen Elizabeth Hospital ,10172_10361_46,"",0,00:00:00,false,"",0,"","","",00:01:44,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_46,Documentation,Clinical,12:12:06,12:14:36,00:02:30,00:02:30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Consultation Room,0,10172_10361_47,"",0,00:00:00,false,"",0,"","","",00:02:30,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_47,Direct Care,Physical Exam/Vitals,12:14:36,12:15:22,00:00:46,00:00:46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Consultation Room,"Asked patient to extend her forearm
",10172_10361_48,"",0,00:00:00,false,"",0,"","","",00:00:46,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_48,Documentation,Clinical,12:15:22,12:15:50,00:00:28,00:00:28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10361_49,"",0,00:00:00,false,"",0,"","","",00:00:28,"","",TRUE
04-Jun-2025,10172,10361,Eunice Gibson Warners Polyclinic,GL31,10:39:38,14:39:51,10172_10361_49,Indirect Care,Discharge Planning,12:15:50,12:19:13,00:03:23,00:03:23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Consultation Room,"Discussed possible follow up visit
For referrals to diabetic meds
Explains patient keep urology and nephrology appointment 
Also explained the need to have breakfast before next visit

Wednesday make by the Dr other appointments made at the front desk 
Patient also request  blood glucose strips",10172_10361_50,"",0,00:00:00,false,"",0,"","","",00:03:23,"","",TRUE
