session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What,Subcategories,start time,end time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No One,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,active 1,is session complete?,health_professional_desc,total_session,total_activity,time_slot,task_order,with_whom,how,start_normalized_hms,end_normalized_hms
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_2,Patient Communication,0,07:46:17,07:46:26,00:00:09,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_3,00:00:09,TRUE,Clerk,244.31666666666666,0.15,morning,2,Patient,NA,00:01:53,00:02:02
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_3,Register Patient,0,07:46:26,07:49:48,00:03:22,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_4,00:03:22,TRUE,Clerk,244.31666666666666,3.3666666666666667,morning,3,Patient,"Paper, Desktop Computer",00:02:02,00:05:24
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_4,Inter Profesional Communication,0,07:49:48,07:50:08,00:00:20,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_5,00:00:20,TRUE,Clerk,244.31666666666666,0.3333333333333333,morning,4,Nurse,NA,00:05:24,00:05:44
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_5,Register Patient,0,07:50:08,07:51:14,00:01:06,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_6,00:01:06,TRUE,Clerk,244.31666666666666,1.1,morning,5,NA,Desktop Computer,00:05:44,00:06:50
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_6,Inter Profesional Communication,0,07:51:14,07:51:23,00:00:09,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_7,00:00:09,TRUE,Clerk,244.31666666666666,0.15,morning,6,Nurse,NA,00:06:50,00:06:59
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_7,Register Patient,0,07:51:23,07:52:41,00:01:18,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_8,00:01:18,TRUE,Clerk,244.31666666666666,1.3,morning,7,NA,Desktop Computer,00:06:59,00:08:17
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_8,Other,0,07:52:41,07:54:52,00:02:11,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Printing patient arm band / identification,10154_10198_9,00:02:11,TRUE,Clerk,244.31666666666666,2.183333333333333,morning,8,NA,Desktop Computer,00:08:17,00:10:28
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_9,Register Patient,0,07:54:52,07:56:22,00:01:30,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10198_10,00:01:30,TRUE,Clerk,244.31666666666666,1.5,morning,9,NA,Paper,00:10:28,00:11:58
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_10,Other,0,07:56:22,07:56:43,00:00:21,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Looking up disease classification,10154_10198_11,00:00:21,TRUE,Clerk,244.31666666666666,0.35,morning,10,NA,Paper,00:11:58,00:12:19
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_11,Other,0,07:56:43,08:00:39,00:03:56,0,0,0,0,0,1,0,1,1,0,0,Reception Desk,Documenting transfer to ward (MedData program ),10154_10198_12,00:03:56,TRUE,Clerk,244.31666666666666,3.933333333333333,morning,11,Other,"Paper, Desktop Computer",00:12:19,00:16:15
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_12,Other,0,08:00:39,08:03:46,00:03:07,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Filling admission form - transferring info from paper to computer record,10154_10198_13,00:03:07,TRUE,Clerk,244.31666666666666,3.1166666666666667,morning,12,NA,Desktop Computer,00:16:15,00:19:22
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_13,Other,0,08:03:46,08:06:01,00:02:15,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Filling out Admission book,10154_10198_14,00:02:15,TRUE,Clerk,244.31666666666666,2.25,morning,13,NA,Paper,00:19:22,00:21:37
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_14,Other,0,08:06:01,08:06:45,00:00:44,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,How - printer,10154_10198_15,00:00:44,TRUE,Clerk,244.31666666666666,0.7333333333333333,morning,14,NA,Desktop Computer,00:21:37,00:22:21
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_15,In Transit,0,08:06:45,08:08:06,00:01:21,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_16,00:01:21,TRUE,Clerk,244.31666666666666,1.35,morning,15,NA,NA,00:22:21,00:23:42
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_16,Inter Profesional Communication,0,08:08:06,08:09:06,00:01:00,0,1,0,0,0,0,0,0,0,0,0,Nurse Station,0,10154_10198_17,00:01:00,TRUE,Clerk,244.31666666666666,1,morning,16,Nurse,NA,00:23:42,00:24:42
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_17,In Transit,0,08:09:06,08:10:22,00:01:16,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_18,00:01:16,TRUE,Clerk,244.31666666666666,1.2666666666666666,morning,17,NA,NA,00:24:42,00:25:58
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_18,Inter Profesional Communication,0,08:10:22,08:11:06,00:00:44,0,0,0,0,1,0,0,0,0,0,0,Other,Medical Records,10154_10198_19,00:00:44,TRUE,Clerk,244.31666666666666,0.7333333333333333,morning,18,Allied Health Professional,NA,00:25:58,00:26:42
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_19,Other,0,08:11:06,08:12:00,00:00:54,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Research codes,10154_10198_20,00:00:54,TRUE,Clerk,244.31666666666666,0.9,morning,19,NA,Desktop Computer,00:26:42,00:27:36
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_20,Other,0,08:12:00,08:12:32,00:00:32,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_21,00:00:32,TRUE,Clerk,244.31666666666666,0.5333333333333333,morning,20,NA,"Paper, Desktop Computer",00:27:36,00:28:08
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_21,Other,0,08:12:32,08:12:51,00:00:19,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,0,10154_10198_22,00:00:19,TRUE,Clerk,244.31666666666666,0.31666666666666665,morning,21,NA,NA,00:28:08,00:28:27
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_22,Other,0,08:12:51,08:15:51,00:03:00,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Admission form,10154_10198_23,00:03:00,TRUE,Clerk,244.31666666666666,3,morning,22,NA,"Paper, Desktop Computer",00:28:27,00:31:27
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_23,Inter Profesional Communication,0,08:15:51,08:16:20,00:00:29,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_24,00:00:29,TRUE,Clerk,244.31666666666666,0.48333333333333334,morning,23,Nurse,NA,00:31:27,00:31:56
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_24,Other,0,08:16:20,08:19:24,00:03:04,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,"Documentation- admission form 
Transfer info from paper to computer",10154_10198_25,00:03:04,TRUE,Clerk,244.31666666666666,3.066666666666667,morning,24,NA,"Paper, Desktop Computer",00:31:56,00:35:00
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_25,Inter Profesional Communication,0,08:19:24,08:19:37,00:00:13,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_26,00:00:13,TRUE,Clerk,244.31666666666666,0.21666666666666667,morning,25,Nurse,NA,00:35:00,00:35:13
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_26,Social-Personal Activities,0,08:19:37,08:19:47,00:00:10,0,0,0,0,1,0,0,0,0,0,0,Reception Desk,0,10154_10198_27,00:00:10,TRUE,Clerk,244.31666666666666,0.16666666666666666,morning,26,Allied Health Professional,NA,00:35:13,00:35:23
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_27,Other,0,08:19:47,08:20:38,00:00:51,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Documentation- Admission form,10154_10198_28,00:00:51,TRUE,Clerk,244.31666666666666,0.85,morning,27,NA,"Paper, Desktop Computer",00:35:23,00:36:14
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_28,Other,0,08:20:38,08:21:52,00:01:14,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Documentation  - admission book,10154_10198_29,00:01:14,TRUE,Clerk,244.31666666666666,1.2333333333333334,morning,28,NA,Paper,00:36:14,00:37:28
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_29,Other,0,08:21:52,08:22:28,00:00:36,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Printing admission documents,10154_10198_30,00:00:36,TRUE,Clerk,244.31666666666666,0.6,morning,29,NA,Desktop Computer,00:37:28,00:38:04
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_30,In Transit,0,08:22:28,08:22:39,00:00:11,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_31,00:00:11,TRUE,Clerk,244.31666666666666,0.18333333333333332,morning,30,NA,NA,00:38:04,00:38:15
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_31,Inter Profesional Communication,0,08:22:39,08:23:26,00:00:47,1,0,0,1,1,0,0,0,0,0,0,Hallway,0,10154_10198_32,00:00:47,TRUE,Clerk,244.31666666666666,0.7833333333333333,morning,31,"Doctor, Relative, Allied Health Professional",NA,00:38:15,00:39:02
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_32,Patient Communication,0,08:23:26,08:24:26,00:01:00,0,0,1,1,0,0,0,0,0,0,0,Treatment Room,0,10154_10198_33,00:01:00,TRUE,Clerk,244.31666666666666,1,morning,32,"Patient, Relative",NA,00:39:02,00:40:02
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_33,Inter Profesional Communication,0,08:24:26,08:25:00,00:00:34,1,0,0,0,0,0,0,0,0,0,0,Nurse Station,0,10154_10198_34,00:00:34,TRUE,Clerk,244.31666666666666,0.5666666666666667,morning,33,Doctor,NA,00:40:02,00:40:36
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_34,In Transit,0,08:25:00,08:25:42,00:00:42,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_35,00:00:42,TRUE,Clerk,244.31666666666666,0.7,morning,34,NA,NA,00:40:36,00:41:18
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_35,Patient Communication,0,08:25:42,08:28:23,00:02:41,0,0,1,1,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_36,00:02:41,TRUE,Clerk,244.31666666666666,2.683333333333333,morning,35,"Patient, Relative",NA,00:41:18,00:43:59
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_36,Inter Profesional Communication,0,08:28:23,08:29:03,00:00:40,1,0,0,0,0,0,0,0,0,0,1,Reception Desk,0,10154_10198_37,00:00:40,TRUE,Clerk,244.31666666666666,0.6666666666666666,morning,36,Doctor,Phone,00:43:59,00:44:39
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_37,Inter Profesional Communication,0,08:29:03,08:29:33,00:00:30,0,0,0,0,1,0,0,0,0,0,1,Reception Desk,0,10154_10198_38,00:00:30,TRUE,Clerk,244.31666666666666,0.5,morning,37,Allied Health Professional,Phone,00:44:39,00:45:09
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_38,Patient Communication,0,08:29:33,08:29:47,00:00:14,0,0,1,1,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_39,00:00:14,TRUE,Clerk,244.31666666666666,0.23333333333333334,morning,38,"Patient, Relative",NA,00:45:09,00:45:23
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_39,Inter Profesional Communication,0,08:29:47,08:30:18,00:00:31,0,0,0,0,1,0,0,0,0,0,0,Reception Desk,0,10154_10198_40,00:00:31,TRUE,Clerk,244.31666666666666,0.5166666666666667,morning,39,Allied Health Professional,NA,00:45:23,00:45:54
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_40,Patient Communication,0,08:30:18,08:31:03,00:00:45,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_41,00:00:45,TRUE,Clerk,244.31666666666666,0.75,morning,40,Patient,NA,00:45:54,00:46:39
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_41,Other,0,08:31:03,08:31:13,00:00:10,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,0,10154_10198_42,00:00:10,TRUE,Clerk,244.31666666666666,0.16666666666666666,morning,41,NA,NA,00:46:39,00:46:49
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_42,Inter Profesional Communication,0,08:31:13,08:31:21,00:00:08,1,0,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_43,00:00:08,TRUE,Clerk,244.31666666666666,0.13333333333333333,morning,42,Doctor,NA,00:46:49,00:46:57
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_43,Register Patient,0,08:31:21,08:32:53,00:01:32,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,MedData,10154_10198_44,00:01:32,TRUE,Clerk,244.31666666666666,1.5333333333333334,morning,43,Patient,"Paper, Desktop Computer",00:46:57,00:48:29
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_44,Register Patient,0,08:32:53,08:34:38,00:01:45,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_45,00:01:45,TRUE,Clerk,244.31666666666666,1.75,morning,44,Patient,Paper,00:48:29,00:50:14
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_45,Register Patient,0,08:34:38,08:36:53,00:02:15,0,0,1,0,0,0,0,0,1,0,0,Reception Desk,MedData,10154_10198_46,00:02:15,TRUE,Clerk,244.31666666666666,2.25,morning,45,Patient,Desktop Computer,00:50:14,00:52:29
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_46,Inter Profesional Communication,0,08:36:53,08:37:04,00:00:11,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_47,00:00:11,TRUE,Clerk,244.31666666666666,0.18333333333333332,morning,46,Nurse,NA,00:52:29,00:52:40
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_47,Other,0,08:37:04,08:38:40,00:01:36,0,0,1,0,0,0,0,0,1,0,0,Reception Desk,Badge printing,10154_10198_48,00:01:36,TRUE,Clerk,244.31666666666666,1.6,morning,47,Patient,Desktop Computer,00:52:40,00:54:16
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_48,Patient Communication,0,08:38:40,08:38:46,00:00:06,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_49,00:00:06,TRUE,Clerk,244.31666666666666,0.1,morning,48,Patient,NA,00:54:16,00:54:22
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_49,Other,0,08:38:46,08:39:21,00:00:35,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,Checking patient sign in sheet ( clipboard ),10154_10198_50,00:00:35,TRUE,Clerk,244.31666666666666,0.5833333333333334,morning,49,NA,NA,00:54:22,00:54:57
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_50,Patient Communication,0,08:39:21,08:39:46,00:00:25,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_51,00:00:25,TRUE,Clerk,244.31666666666666,0.4166666666666667,morning,50,Patient,NA,00:54:57,00:55:22
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_51,Register Patient,0,08:39:46,08:41:32,00:01:46,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_52,00:01:46,TRUE,Clerk,244.31666666666666,1.7666666666666666,morning,51,Patient,Paper,00:55:22,00:57:08
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_52,Social-Personal Activities,0,08:41:32,08:41:49,00:00:17,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Reading consent form,10154_10198_53,00:00:17,TRUE,Clerk,244.31666666666666,0.2833333333333333,morning,52,NA,Desktop Computer,00:57:08,00:57:25
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_53,Register Patient,0,08:41:49,08:44:09,00:02:20,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,MedData,10154_10198_54,00:02:20,TRUE,Clerk,244.31666666666666,2.3333333333333335,morning,53,Patient,"Paper, Desktop Computer",00:57:25,00:59:45
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_54,Patient Communication,0,08:44:09,08:45:47,00:01:38,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_55,00:01:38,TRUE,Clerk,244.31666666666666,1.6333333333333333,morning,54,Patient,NA,00:59:45,01:01:23
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_55,Register Patient,0,08:45:47,08:48:00,00:02:13,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_56,00:02:13,TRUE,Clerk,244.31666666666666,2.216666666666667,morning,55,NA,"Paper, Desktop Computer",01:01:23,01:03:36
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_56,Other,0,08:48:00,08:49:44,00:01:44,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing - Savance program,10154_10198_57,00:01:44,TRUE,Clerk,244.31666666666666,1.7333333333333334,morning,56,NA,Desktop Computer,01:03:36,01:05:20
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_57,Inter Profesional Communication,0,08:49:44,08:50:05,00:00:21,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_58,00:00:21,TRUE,Clerk,244.31666666666666,0.35,morning,57,Nurse,NA,01:05:20,01:05:41
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_58,Other,0,08:50:05,08:51:11,00:01:06,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10198_59,00:01:06,TRUE,Clerk,244.31666666666666,1.1,morning,58,NA,Desktop Computer,01:05:41,01:06:47
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_59,Other,0,08:51:11,08:52:43,00:01:32,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Checking  and updating patient notes,10154_10198_60,00:01:32,TRUE,Clerk,244.31666666666666,1.5333333333333334,morning,59,NA,"Paper, Desktop Computer",01:06:47,01:08:19
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_60,Inter Profesional Communication,0,08:52:43,08:53:09,00:00:26,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_61,00:00:26,TRUE,Clerk,244.31666666666666,0.43333333333333335,morning,60,Nurse,NA,01:08:19,01:08:45
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_61,Other,0,08:53:09,08:54:57,00:01:48,0,1,0,0,0,0,0,0,1,0,0,Reception Desk,Badge  printing,10154_10198_62,00:01:48,TRUE,Clerk,244.31666666666666,1.8,morning,61,Nurse,Desktop Computer,01:08:45,01:10:33
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_62,Inter Profesional Communication,0,08:54:57,08:55:24,00:00:27,1,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_63,00:00:27,TRUE,Clerk,244.31666666666666,0.45,morning,62,"Doctor, Nurse",NA,01:10:33,01:11:00
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_63,Other,0,08:55:24,08:57:23,00:01:59,0,1,0,0,0,0,1,0,0,0,0,Reception Desk,Badge printing,10154_10198_64,00:01:59,TRUE,Clerk,244.31666666666666,1.9833333333333334,morning,63,Nurse,NA,01:11:00,01:12:59
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_64,Inter Profesional Communication,0,08:57:23,08:57:49,00:00:26,0,0,0,0,0,1,0,0,0,0,1,Reception Desk,0,10154_10198_65,00:00:26,TRUE,Clerk,244.31666666666666,0.43333333333333335,morning,64,Other,Phone,01:12:59,01:13:25
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_65,Register Patient,0,08:57:49,08:58:33,00:00:44,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_66,00:00:44,TRUE,Clerk,244.31666666666666,0.7333333333333333,morning,65,NA,Desktop Computer,01:13:25,01:14:09
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_66,Other,0,08:58:33,09:01:02,00:02:29,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,"What - Badge printing 
How - Printer",10154_10198_67,00:02:29,TRUE,Clerk,244.31666666666666,2.4833333333333334,morning,66,NA,Desktop Computer,01:14:09,01:16:38
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_67,Register Patient,0,09:01:02,09:03:42,00:02:40,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_68,00:02:40,TRUE,Clerk,244.31666666666666,2.6666666666666665,morning,67,NA,"Paper, Desktop Computer",01:16:38,01:19:18
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_68,Inter Profesional Communication,0,09:03:42,09:03:50,00:00:08,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_69,00:00:08,TRUE,Clerk,244.31666666666666,0.13333333333333333,morning,68,Nurse,NA,01:19:18,01:19:26
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_69,Other,0,09:03:50,09:04:57,00:01:07,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,"What - printing notes 
How - printing",10154_10198_70,00:01:07,TRUE,Clerk,244.31666666666666,1.1166666666666667,morning,69,NA,Desktop Computer,01:19:26,01:20:33
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_70,Register Patient,0,09:04:57,09:06:16,00:01:19,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Documentation- Admission book,10154_10198_71,00:01:19,TRUE,Clerk,244.31666666666666,1.3166666666666667,morning,70,NA,Paper,01:20:33,01:21:52
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_71,Inter Profesional Communication,0,09:06:16,09:06:44,00:00:28,1,0,0,0,0,0,0,0,1,0,0,Reception Desk,Who - medical student,10154_10198_72,00:00:28,TRUE,Clerk,244.31666666666666,0.4666666666666667,morning,71,Doctor,Desktop Computer,01:21:52,01:22:20
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_72,Other,0,09:06:44,09:08:54,00:02:10,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,"What - badge printing 
",10154_10198_73,00:02:10,TRUE,Clerk,244.31666666666666,2.1666666666666665,morning,72,NA,Desktop Computer,01:22:20,01:24:30
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_73,Other,0,09:08:54,09:09:48,00:00:54,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,What- check  sign in clipboard,10154_10198_74,00:00:54,TRUE,Clerk,244.31666666666666,0.9,morning,73,Patient,NA,01:24:30,01:25:24
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_74,Patient Communication,0,09:09:48,09:10:06,00:00:18,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_75,00:00:18,TRUE,Clerk,244.31666666666666,0.3,morning,74,Patient,NA,01:25:24,01:25:42
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_75,Patient Communication,0,09:10:06,09:10:19,00:00:13,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_76,00:00:13,TRUE,Clerk,244.31666666666666,0.21666666666666667,morning,75,Patient,NA,01:25:42,01:25:55
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_76,Inter Profesional Communication,0,09:10:19,09:11:19,00:01:00,1,0,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_77,00:01:00,TRUE,Clerk,244.31666666666666,1,morning,76,Doctor,NA,01:25:55,01:26:55
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_77,Register Patient,0,09:11:19,09:14:04,00:02:45,0,0,1,1,0,0,0,1,1,0,0,Reception Desk,MedData,10154_10198_78,00:02:45,TRUE,Clerk,244.31666666666666,2.75,morning,77,"Patient, Relative","Paper, Desktop Computer",01:26:55,01:29:40
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_78,Other,0,09:14:04,09:17:07,00:03:03,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,What - badge printing,10154_10198_79,00:03:03,TRUE,Clerk,244.31666666666666,3.05,morning,78,NA,Desktop Computer,01:29:40,01:32:43
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_79,Patient Communication,0,09:17:07,09:17:32,00:00:25,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_80,00:00:25,TRUE,Clerk,244.31666666666666,0.4166666666666667,morning,79,Patient,NA,01:32:43,01:33:08
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_80,Record Management,Retrieve Record,09:17:32,09:19:34,00:02:02,0,0,0,0,0,1,0,0,0,0,0,Other,Where - Medical records,10154_10198_81,00:02:02,TRUE,Clerk,244.31666666666666,2.033333333333333,morning,80,Other,NA,01:33:08,01:35:10
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_81,Register Patient,0,09:19:34,09:22:01,00:02:27,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Checking and updating patient notes,10154_10198_82,00:02:27,TRUE,Clerk,244.31666666666666,2.45,morning,81,NA,Paper,01:35:10,01:37:37
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_82,Patient Communication,0,09:22:01,09:22:41,00:00:40,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_83,00:00:40,TRUE,Clerk,244.31666666666666,0.6666666666666666,morning,82,Patient,NA,01:37:37,01:38:17
