session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (DR-NURSE v2),What (DR-NURSE v2) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerk,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Student,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,active 1,is session complete?
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_78,Direct Care,Patient Communication,17:47:22,17:48:02,00:00:40,00:00:40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_79,"",0,00:00:00,false,"",0,00:00:40,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_79,Direct Care,Other Direct Care,17:48:02,17:51:35,00:03:33,00:03:33,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,Patient registration ,10172_10212_80,"",0,00:00:00,false,"",0,00:03:33,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_80,Direct Care,Other Direct Care,17:51:35,17:53:24,00:01:49,00:01:49,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,Pamper change,10172_10212_81,"",0,00:00:00,false,"",0,00:01:49,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_81,Inter-Professional Communication,0,17:53:24,17:55:21,00:01:57,00:01:57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10172_10212_82,"",0,00:00:00,false,"",0,00:01:57,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_82,Inter-Professional Communication,0,17:55:21,17:55:44,00:00:23,00:00:23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10172_10212_83,"",0,00:00:00,false,"",0,00:00:23,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_83,Direct Care,Patient Communication,17:55:44,17:56:01,00:00:17,00:00:17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Corridors,0,10172_10212_84,"",0,00:00:00,false,"",0,00:00:17,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_84,Inter-Professional Communication,0,17:56:01,17:57:11,00:01:10,00:01:10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,Received patent from emergency ambulance services ,10172_10212_85,"",0,00:00:00,false,"",0,00:01:10,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_85,Documentation,Other,17:57:11,17:58:31,00:01:20,00:01:20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10172_10212_86,"",0,00:00:00,false,"",0,00:01:20,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_86,Direct Care,Medical History,17:58:31,18:00:59,00:02:28,00:02:28,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_87,"",0,00:00:00,false,"",0,00:02:28,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_87,Documentation,Clinical,18:00:59,18:06:15,00:05:16,00:05:16,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_88,"",0,00:00:00,false,"",0,00:05:16,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_88,Direct Care,Medical History,18:06:15,18:07:29,00:01:14,00:01:14,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Treatment Room,0,10172_10212_89,"",0,00:00:00,false,"",0,00:01:14,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_89,In Transit,0,18:07:29,18:09:29,00:02:00,00:02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10212_90,"",0,00:00:00,false,"",0,00:02:00,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_90,Direct Care,Physical Exam/Vitals,18:09:29,18:14:02,00:04:33,00:04:33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_91,"",0,00:00:00,false,"",0,00:04:33,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_91,Medication Tasks,Administer,18:14:02,18:14:47,00:00:45,00:00:45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,Administration of IV Fluid,10172_10212_92,"",0,00:00:00,false,"",0,00:00:45,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_92,Direct Care,Other Direct Care,18:14:47,18:18:24,00:03:37,00:03:37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_93,"",0,00:00:00,false,"",0,00:03:37,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_93,Documentation,Clinical,18:18:24,18:22:20,00:03:56,00:03:56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_94,"",0,00:00:00,false,"",0,00:03:56,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_94,In Transit,0,18:22:20,18:24:40,00:02:20,00:02:20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10212_95,"",0,00:00:00,false,"",0,00:02:20,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_95,Direct Care,Other Direct Care,18:24:40,18:27:24,00:02:44,00:02:44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_96,"",0,00:00:00,false,"",0,00:02:44,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_96,In Transit,0,18:27:24,18:29:22,00:01:58,00:01:58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10212_97,"",0,00:00:00,false,"",0,00:01:58,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_97,Indirect Care,Wash Hands,18:29:22,18:29:54,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10172_10212_98,"",0,00:00:00,false,"",0,00:00:32,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_98,Inter-Professional Communication,0,18:29:54,18:31:50,00:01:56,00:01:56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10172_10212_99,"",0,00:00:00,false,"",0,00:01:56,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_99,Inter-Professional Communication,0,18:31:50,18:32:13,00:00:23,00:00:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10212_100,"",0,00:00:00,false,"",0,00:00:23,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_100,Social-Personal Activities,0,18:32:13,19:33:20,01:01:07,01:01:07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10172_10212_101,"",0,00:00:00,false,"",0,01:01:07,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_101,Other,Active Waiting,19:33:20,19:38:57,00:05:37,00:05:37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10212_102,"",0,00:00:00,false,"",0,00:05:37,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_102,Inter-Professional Communication,0,19:38:57,19:40:07,00:01:10,00:01:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10212_103,"",0,00:00:00,false,"",0,00:01:10,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_103,Other,Any Other Activity,19:40:07,19:42:02,00:01:55,00:01:55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Registration,0,10172_10212_104,"",0,00:00:00,false,"",0,00:01:55,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_104,Other,Any Other Activity,19:42:02,19:43:59,00:01:57,00:01:57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10172_10212_105,"",0,00:00:00,false,"",0,00:01:57,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_105,Direct Care,Patient Communication,19:43:59,19:45:50,00:01:51,00:01:51,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_106,"",0,00:00:00,false,"",0,00:01:51,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_106,Documentation,Clinical,19:45:50,19:48:23,00:02:33,00:02:33,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Treatment Room,Patient registration ,10172_10212_107,"",0,00:00:00,false,"",0,00:02:33,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_107,Direct Care,Medical History,19:48:23,19:53:01,00:04:38,00:04:38,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Treatment Room,0,10172_10212_108,"",0,00:00:00,false,"",0,00:04:38,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_108,Documentation,Clinical,19:53:01,19:54:30,00:01:29,00:01:29,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Treatment Room,0,10172_10212_109,"",0,00:00:00,false,"",0,00:01:29,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_109,Direct Care,Medical History,19:54:30,19:55:18,00:00:48,00:00:48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_110,"",0,00:00:00,false,"",0,00:00:48,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_110,Direct Care,Patient Communication,19:55:18,19:56:18,00:01:00,00:01:00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Other,0,10172_10212_111,"",0,00:00:00,false,"",0,00:01:00,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_111,Direct Care,Medical History,19:56:18,19:57:20,00:01:02,00:01:02,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_112,"",0,00:00:00,false,"",0,00:01:02,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_112,Documentation,Clinical,19:57:20,19:57:49,00:00:29,00:00:29,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Treatment Room,0,10172_10212_113,"",0,00:00:00,false,"",0,00:00:29,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_113,Direct Care,Medical History,19:57:49,19:59:43,00:01:54,00:01:54,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Treatment Room,Entry indicates nurses documents patient in patients notes while taking the medical history,10172_10212_114,"",0,00:00:00,false,"",0,00:01:54,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_114,Direct Care,Physical Exam/Vitals,19:59:43,20:04:25,00:04:42,00:04:42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10172_10212_115,"",0,00:00:00,false,"",0,00:04:42,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_115,Documentation,Clinical,20:04:25,20:08:22,00:03:57,00:03:57,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Treatment Room,0,10172_10212_116,"",0,00:00:00,false,"",0,00:03:57,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_116,No observation,Observer Pause,20:08:22,20:08:33,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10172_10212_117,"",0,00:00:00,false,"",0,00:00:11,TRUE
08-Apr-2025,10172,10212,QEH,GL9,15:58:52,20:08:55,10172_10212_117,No observation,Observer Pause,20:08:33,20:08:55,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,session,"",0,00:00:00,false,"",0,00:00:22,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_1,Inter-Professional Communication,0,16:39:22,16:41:52,00:02:30,00:02:30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_2,"",0,00:00:00,false,"",0,00:02:30,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_2,Direct Care,Procedure,16:41:52,16:44:30,00:02:38,00:02:38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridors,0,10152_10210_3,"",0,00:00:00,false,"",0,00:02:38,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_3,Documentation,Clinical,16:44:30,16:49:31,00:05:01,00:05:01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_4,"",0,00:00:00,false,"",0,00:05:01,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_4,Indirect Care,Other Indirect Care,16:49:31,16:55:25,00:05:54,00:05:54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10152_10210_5,"",0,00:00:00,false,"",0,00:05:54,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_5,Documentation,Clinical,16:55:25,16:57:11,00:01:46,00:01:46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_6,"",0,00:00:00,false,"",0,00:01:46,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_6,Direct Care,Patient Communication,16:57:11,16:58:33,00:01:22,00:01:22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Waiting Area,0,10152_10210_7,"",0,00:00:00,false,"",0,00:01:22,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_7,Direct Care,Patient Communication,16:58:33,17:02:38,00:04:05,00:04:05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Waiting Area,0,10152_10210_8,"",0,00:00:00,false,"",0,00:04:05,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_8,Direct Care,Medical History,17:02:38,17:11:53,00:09:15,00:09:15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Waiting Area,0,10152_10210_9,"",0,00:00:00,false,"",0,00:09:15,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_9,Direct Care,Patient Communication,17:11:53,17:12:07,00:00:14,00:00:14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10152_10210_10,"",0,00:00:00,false,"",0,00:00:14,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_10,Direct Care,Physical Exam/Vitals,17:12:07,17:13:52,00:01:45,00:01:45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10152_10210_11,"",0,00:00:00,false,"",0,00:01:45,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_11,Indirect Care,Check Test Results,17:13:52,17:15:30,00:01:38,00:01:38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Other,0,10152_10210_12,"",0,00:00:00,false,"",0,00:01:38,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_12,Direct Care,Procedure,17:15:30,17:18:10,00:02:40,00:02:40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10152_10210_13,"",0,00:00:00,false,"",0,00:02:40,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_13,Documentation,Clinical,17:18:10,17:21:58,00:03:48,00:03:48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_14,"",0,00:00:00,false,"",0,00:03:48,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_14,Indirect Care,Wash Hands,17:21:58,17:22:27,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10152_10210_15,"",0,00:00:00,false,"",0,00:00:29,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_15,Indirect Care,Other Indirect Care,17:22:27,17:25:14,00:02:47,00:02:47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10152_10210_16,"",0,00:00:00,false,"",0,00:02:47,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_16,Inter-Professional Communication,0,17:25:14,17:28:07,00:02:53,00:02:53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10152_10210_17,"",0,00:00:00,false,"",0,00:02:53,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_17,Inter-Professional Communication,0,17:28:07,17:32:55,00:04:48,00:04:48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10152_10210_18,"",0,00:00:00,false,"",0,00:04:48,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_18,Direct Care,Patient Communication,17:32:55,17:35:58,00:03:03,00:03:03,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10152_10210_19,"",0,00:00:00,false,"",0,00:03:03,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_19,Direct Care,Procedure,17:35:58,17:42:48,00:06:50,00:06:50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Treatment Room,0,10152_10210_20,"",0,00:00:00,false,"",0,00:06:50,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_20,Inter-Professional Communication,0,17:42:48,17:46:17,00:03:29,00:03:29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_21,"",0,00:00:00,false,"",0,00:03:29,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_21,Direct Care,Other Direct Care,17:46:17,17:49:06,00:02:49,00:02:49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Treatment Room,0,10152_10210_22,"",0,00:00:00,false,"",0,00:02:49,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_22,Inter-Professional Communication,0,17:49:06,17:53:53,00:04:47,00:04:47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Treatment Room,0,10152_10210_23,"",0,00:00:00,false,"",0,00:04:47,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_23,Inter-Professional Communication,0,17:53:53,17:58:34,00:04:41,00:04:41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10152_10210_24,"",0,00:00:00,false,"",0,00:04:41,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_24,Direct Care,Procedure,17:58:34,18:04:40,00:06:06,00:06:06,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Treatment Room,0,10152_10210_25,"",0,00:00:00,false,"",0,00:06:06,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_25,Documentation,Clinical,18:04:40,18:05:58,00:01:18,00:01:18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Treatment Room,0,10152_10210_26,"",0,00:00:00,false,"",0,00:01:18,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_26,Documentation,Clinical,18:05:58,18:08:47,00:02:49,00:02:49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Treatment Room,0,10152_10210_27,"",0,00:00:00,false,"",0,00:02:49,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_27,Inter-Professional Communication,0,18:08:47,18:10:05,00:01:18,00:01:18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10152_10210_28,"",0,00:00:00,false,"",0,00:01:18,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_28,No observation,Observer Pause,18:10:05,18:10:28,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10152_10210_29,"",0,00:00:00,false,"",0,00:00:23,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_29,Inter-Professional Communication,0,18:10:28,18:15:09,00:04:41,00:04:41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_30,"",0,00:00:00,false,"",0,00:04:41,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_30,Direct Care,Physical Exam/Vitals,18:15:09,18:17:02,00:01:53,00:01:53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10152_10210_31,"",0,00:00:00,false,"",0,00:01:53,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_31,Direct Care,Patient Communication,18:17:02,18:17:16,00:00:14,00:00:14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10152_10210_32,"",0,00:00:00,false,"",0,00:00:14,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_32,Direct Care,Patient Communication,18:17:16,18:17:29,00:00:13,00:00:13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Waiting Area,0,10152_10210_33,"",0,00:00:00,false,"",0,00:00:13,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_33,Direct Care,Patient Communication,18:17:29,18:18:03,00:00:34,00:00:34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10152_10210_34,"",0,00:00:00,false,"",0,00:00:34,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_34,Direct Care,Physical Exam/Vitals,18:18:03,18:25:22,00:07:19,00:07:19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_35,"",0,00:00:00,false,"",0,00:07:19,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_35,Direct Care,Patient Communication,18:25:22,18:25:47,00:00:25,00:00:25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_36,"",0,00:00:00,false,"",0,00:00:25,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_36,Inter-Professional Communication,0,18:25:47,18:27:46,00:01:59,00:01:59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10152_10210_37,"",0,00:00:00,false,"",0,00:01:59,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_37,No observation,Observer Pause,18:27:46,18:28:46,00:01:00,00:01:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Other,0,10152_10210_38,"",0,00:00:00,false,"",0,00:01:00,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_38,Inter-Professional Communication,0,18:28:46,18:29:11,00:00:25,00:00:25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,0,10152_10210_39,"",0,00:00:00,false,"",0,00:00:25,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_39,Documentation,Clinical,18:29:11,19:16:42,00:47:31,00:47:31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_40,"",0,00:00:00,false,"",0,00:47:31,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_40,Inter-Professional Communication,0,19:16:42,19:34:11,00:17:29,00:17:29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_41,"",0,00:00:00,false,"",0,00:17:29,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_41,Documentation,Clinical,19:34:11,19:37:19,00:03:08,00:03:08,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,10152_10210_42,"",0,00:00:00,false,"",0,00:03:08,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_42,No observation,Observer Pause,19:37:19,20:11:15,00:33:56,00:33:56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10152_10210_43,"",0,00:00:00,false,"",0,00:33:56,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_43,Documentation,Clinical,20:11:15,20:13:00,00:01:45,00:01:45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10210_44,"",0,00:00:00,false,"",0,00:01:45,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_44,Direct Care,Patient Communication,20:13:00,20:13:15,00:00:15,00:00:15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,0,10152_10210_45,"",0,00:00:00,false,"",0,00:00:15,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_45,Direct Care,Medical History,20:13:15,20:13:42,00:00:27,00:00:27,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Corridors,0,10152_10210_46,"",0,00:00:00,false,"",0,00:00:27,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_46,Inter-Professional Communication,0,20:13:42,20:14:10,00:00:28,00:00:28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Corridors,0,10152_10210_47,"",0,00:00:00,false,"",0,00:00:28,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_47,Inter-Professional Communication,0,20:14:10,20:14:44,00:00:34,00:00:34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_48,"",0,00:00:00,false,"",0,00:00:34,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_48,Indirect Care,Other Indirect Care,20:14:44,20:15:14,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Screening/Triage Area,0,10152_10210_49,"",0,00:00:00,false,"",0,00:00:30,TRUE
08-Apr-2025,10152,10210,QEH,TL4,16:39:22,20:41:57,10152_10210_49,Inter-Professional Communication,0,20:15:14,20:15:55,00:00:41,00:00:41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Screening/Triage Area,0,10152_10210_50,"",0,00:00:00,false,"",0,00:00:41,TRUE
