session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (DR-NURSE),What (DR-NURSE) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerks,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,active 1,is session complete?
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_1,Direct Care,Patient Communication,14:21:00,14:22:28,00:01:28,00:01:28,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridors,0,10152_10203_2,"",0,00:00:00,false,"",0,00:01:28,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_2,Indirect Care,Discharge Planning,14:22:28,14:23:37,00:01:09,00:01:09,0,0,0,0,1,0,0,0,0,1,0,0,0,Corridors,0,10152_10203_3,"",0,00:00:00,false,"",0,00:01:09,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_3,Professional Communication,0,14:23:37,14:23:49,00:00:12,00:00:12,0,1,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10152_10203_4,"",0,00:00:00,false,"",0,00:00:12,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_4,Documentation,0,14:23:49,14:24:45,00:00:56,00:00:56,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_5,"",0,00:00:00,false,"",0,00:00:56,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_5,Documentation,0,14:24:45,14:27:21,00:02:36,00:02:36,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_6,"",0,00:00:00,false,"",0,00:02:36,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_6,Professional Communication,0,14:27:21,14:28:21,00:01:00,00:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_7,"",0,00:00:00,false,"",0,00:01:00,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_7,Professional Communication,0,14:28:21,14:29:10,00:00:49,00:00:49,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_8,"",0,00:00:00,false,"",0,00:00:49,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_8,Documentation,0,14:29:10,14:31:49,00:02:39,00:02:39,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_9,"",0,00:00:00,false,"",0,00:02:39,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_9,Documentation,0,14:31:49,14:35:49,00:04:00,00:04:00,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_10,"",0,00:00:00,false,"",0,00:04:00,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_10,Professional Communication,0,14:35:49,14:36:02,00:00:13,00:00:13,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_11,"",0,00:00:00,false,"",0,00:00:13,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_11,Professional Communication,0,14:36:02,14:36:08,00:00:06,00:00:06,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_12,"",0,00:00:00,false,"",0,00:00:06,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_12,Professional Communication,0,14:36:08,14:36:44,00:00:36,00:00:36,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10203_13,"",0,00:00:00,false,"",0,00:00:36,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_13,Other,0,14:36:44,14:57:16,00:20:32,00:20:32,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10152_10203_14,"",0,00:00:00,false,"",0,00:20:32,TRUE
27-Mar-2025,10152,10203,QEH,TL1,14:21:00,15:02:47,10152_10203_14,Social-Personal Activities,0,14:57:16,15:02:47,00:05:31,00:05:31,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,user,"",0,00:00:00,false,"",0,00:05:31,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_1,Direct Care,Procedure,15:05:55,16:16:28,01:10:33,01:10:33,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,10152_10202_2,"",0,00:00:00,false,"",0,01:10:33,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_2,Direct Care,Other Direct Care,16:16:28,16:22:00,00:05:32,00:05:32,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,10152_10202_3,"",0,00:00:00,false,"",0,00:05:32,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_3,Direct Care,Patient Communication,16:22:00,16:36:55,00:14:55,00:14:55,0,0,0,0,1,1,0,0,0,0,0,0,0,Other,0,10152_10202_4,"",0,00:00:00,false,"",0,00:14:55,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_4,Direct Care,Patient Communication,16:36:55,16:37:14,00:00:19,00:00:19,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,10152_10202_5,"",0,00:00:00,false,"",0,00:00:19,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_5,Documentation,0,16:37:14,16:38:32,00:01:18,00:01:18,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_6,"",0,00:00:00,false,"",0,00:01:18,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_6,Professional Communication,0,16:38:32,16:39:19,00:00:47,00:00:47,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_7,"",0,00:00:00,false,"",0,00:00:47,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_7,Professional Communication,0,16:39:19,16:39:35,00:00:16,00:00:16,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_8,"",0,00:00:00,false,"",0,00:00:16,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_8,Indirect Care,Check Test Results,16:39:35,16:41:13,00:01:38,00:01:38,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,10152_10202_9,"",0,00:00:00,false,"",0,00:01:38,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_9,Professional Communication,0,16:41:13,16:50:12,00:08:59,00:08:59,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_10,"",0,00:00:00,false,"",0,00:08:59,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_10,Professional Communication,0,16:50:12,16:50:19,00:00:07,00:00:07,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_11,"",0,00:00:00,false,"",0,00:00:07,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_11,Professional Communication,0,16:50:19,16:54:03,00:03:44,00:03:44,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_12,"",0,00:00:00,false,"",0,00:03:44,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_12,Documentation,0,16:54:03,16:55:17,00:01:14,00:01:14,0,0,0,0,0,0,0,0,1,0,0,1,0,Doctor/Nurse WorkStation,0,10152_10202_13,"",0,00:00:00,false,"",0,00:01:14,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_13,Direct Care,Physical Exam/Vitals,16:55:17,17:02:01,00:06:44,00:06:44,0,1,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10152_10202_14,"",0,00:00:00,false,"",0,00:06:44,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_14,Documentation,0,17:02:01,17:07:54,00:05:53,00:05:53,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_15,"",0,00:00:00,false,"",0,00:05:53,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_15,Documentation,0,17:07:54,17:09:19,00:01:25,00:01:25,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_16,"",0,00:00:00,false,"",0,00:01:25,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_16,Professional Communication,0,17:09:19,17:09:43,00:00:24,00:00:24,1,0,0,0,0,0,1,0,0,0,0,0,0,Corridors,0,10152_10202_17,"",0,00:00:00,false,"",0,00:00:24,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_17,Professional Communication,0,17:09:43,17:12:18,00:02:35,00:02:35,1,0,1,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_18,"",0,00:00:00,false,"",0,00:02:35,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_18,Professional Communication,0,17:12:18,17:13:24,00:01:06,00:01:06,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_19,"",0,00:00:00,false,"",0,00:01:06,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_19,Professional Communication,0,17:13:24,17:16:16,00:02:52,00:02:52,1,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10152_10202_20,"",0,00:00:00,false,"",0,00:02:52,TRUE
27-Mar-2025,10152,10202,QEH,TL1,15:05:55,17:47:45,10152_10202_20,Direct Care,Other Direct Care,17:16:16,17:47:45,00:31:29,00:31:29,1,1,0,0,1,0,0,0,0,0,0,0,0,Other,Stat Room,user,"",0,00:00:00,false,"",0,00:31:29,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_1,Documentation,0,08:31:15,08:33:19,00:02:04,00:02:04,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10185_2,"",0,00:00:00,false,"",0,00:02:04,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_2,Professional Communication,0,08:33:19,08:33:26,00:00:07,00:00:07,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_3,"",0,00:00:00,false,"",0,00:00:07,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_3,Documentation,0,08:33:26,08:34:42,00:01:16,00:01:16,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10185_4,"",0,00:00:00,false,"",0,00:01:16,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_4,Professional Communication,0,08:34:42,08:36:10,00:01:28,00:01:28,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_5,"",0,00:00:00,false,"",0,00:01:28,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_5,Documentation,0,08:36:10,08:36:44,00:00:34,00:00:34,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10185_6,"",0,00:00:00,false,"",0,00:00:34,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_6,Professional Communication,0,08:36:44,08:37:08,00:00:24,00:00:24,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_7,"",0,00:00:00,false,"",0,00:00:24,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_7,Documentation,0,08:37:08,08:42:10,00:05:02,00:05:02,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10185_8,"",0,00:00:00,false,"",0,00:05:02,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_8,Other,0,08:42:10,08:42:43,00:00:33,00:00:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_9,"",0,00:00:00,false,"",0,00:00:33,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_9,In Transit,0,08:42:43,08:42:49,00:00:06,00:00:06,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_10,"",0,00:00:00,false,"",0,00:00:06,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_10,Indirect Care,Other Indiret Care,08:42:49,08:43:15,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_11,"",0,00:00:00,false,"",0,00:00:26,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_11,Professional Communication,0,08:43:15,08:43:24,00:00:09,00:00:09,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_12,"",0,00:00:00,false,"",0,00:00:09,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_12,Indirect Care,Other Indiret Care,08:43:24,08:43:43,00:00:19,00:00:19,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_13,"",0,00:00:00,false,"",0,00:00:19,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_13,Professional Communication,0,08:43:43,08:44:07,00:00:24,00:00:24,0,0,0,0,0,0,0,1,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10185_14,"",0,00:00:00,false,"",0,00:00:24,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_14,Professional Communication,0,08:44:07,08:44:58,00:00:51,00:00:51,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_15,"",0,00:00:00,false,"",0,00:00:51,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_15,Other,0,08:44:58,08:45:22,00:00:24,00:00:24,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_16,"",0,00:00:00,false,"",0,00:00:24,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_16,Direct Care,Patient Communication,08:45:22,08:45:29,00:00:07,00:00:07,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10154_10185_17,"",0,00:00:00,false,"",0,00:00:07,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_17,Professional Communication,0,08:45:29,08:46:07,00:00:38,00:00:38,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_18,"",0,00:00:00,false,"",0,00:00:38,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_18,Other,0,08:46:07,08:47:14,00:01:07,00:01:07,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_19,"",0,00:00:00,false,"",0,00:01:07,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_19,Professional Communication,0,08:47:14,08:47:34,00:00:20,00:00:20,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,Isolation room,10154_10185_20,"",0,00:00:00,false,"",0,00:00:20,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_20,In Transit,0,08:47:34,08:47:43,00:00:09,00:00:09,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_21,"",0,00:00:00,false,"",0,00:00:09,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_21,Other,0,08:47:43,08:48:04,00:00:21,00:00:21,0,0,0,0,0,1,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10185_22,"",0,00:00:00,false,"",0,00:00:21,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_22,Professional Communication,0,08:48:04,08:48:36,00:00:32,00:00:32,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_23,"",0,00:00:00,false,"",0,00:00:32,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_23,Other,0,08:48:36,08:49:17,00:00:41,00:00:41,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_24,"",0,00:00:00,false,"",0,00:00:41,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_24,Indirect Care,Other Indiret Care,08:49:17,08:50:53,00:01:36,00:01:36,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_25,"",0,00:00:00,false,"",0,00:01:36,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_25,Professional Communication,0,08:50:53,08:51:36,00:00:43,00:00:43,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_26,"",0,00:00:00,false,"",0,00:00:43,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_26,Professional Communication,0,08:51:36,08:52:09,00:00:33,00:00:33,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_27,"",0,00:00:00,false,"",0,00:00:33,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_27,Indirect Care,Other Indiret Care,08:52:09,08:52:41,00:00:32,00:00:32,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_28,"",0,00:00:00,false,"",0,00:00:32,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_28,Professional Communication,0,08:52:41,08:53:12,00:00:31,00:00:31,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_29,"",0,00:00:00,false,"",0,00:00:31,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_29,Indirect Care,Other Indiret Care,08:53:12,08:54:21,00:01:09,00:01:09,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_30,"",0,00:00:00,false,"",0,00:01:09,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_30,In Transit,0,08:54:21,08:55:00,00:00:39,00:00:39,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_31,"",0,00:00:00,false,"",0,00:00:39,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_31,Indirect Care,Other Indiret Care,08:55:00,08:56:00,00:01:00,00:01:00,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_32,"",0,00:00:00,false,"",0,00:01:00,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_32,In Transit,0,08:56:00,08:56:26,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_33,"",0,00:00:00,false,"",0,00:00:26,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_33,Indirect Care,Other Indiret Care,08:56:26,08:57:00,00:00:34,00:00:34,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_34,"",0,00:00:00,false,"",0,00:00:34,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_34,In Transit,0,08:57:00,08:57:09,00:00:09,00:00:09,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_35,"",0,00:00:00,false,"",0,00:00:09,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_35,Indirect Care,Other Indiret Care,08:57:09,08:57:50,00:00:41,00:00:41,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10154_10185_36,"",0,00:00:00,false,"",0,00:00:41,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_36,Other,0,08:57:50,08:58:33,00:00:43,00:00:43,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_37,"",0,00:00:00,false,"",0,00:00:43,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_37,Documentation,0,08:58:33,08:59:21,00:00:48,00:00:48,0,0,0,0,0,0,0,0,1,0,1,0,0,Doctor/Nurse WorkStation,0,10154_10185_38,"",0,00:00:00,false,"",0,00:00:48,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_38,Other,0,08:59:21,09:01:31,00:02:10,00:02:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_39,"",0,00:00:00,false,"",0,00:02:10,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_39,Professional Communication,0,09:01:31,09:02:08,00:00:37,00:00:37,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_40,"",0,00:00:00,false,"",0,00:00:37,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_40,Direct Care,Patient Communication,09:02:08,09:02:15,00:00:07,00:00:07,0,0,0,0,1,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_41,"",0,00:00:00,false,"",0,00:00:07,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_41,Professional Communication,0,09:02:15,09:02:40,00:00:25,00:00:25,0,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_42,"",0,00:00:00,false,"",0,00:00:25,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_42,Other,0,09:02:40,09:06:48,00:04:08,00:04:08,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_43,"",0,00:00:00,false,"",0,00:04:08,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_43,Social-Personal Activities,0,09:06:48,09:09:47,00:02:59,00:02:59,0,0,0,0,0,0,0,0,1,0,0,1,0,Doctor/Nurse WorkStation,0,10154_10185_44,"",0,00:00:00,false,"",0,00:02:59,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_44,Other,0,09:09:47,09:15:19,00:05:32,00:05:32,0,1,0,0,0,0,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10185_45,"",0,00:00:00,false,"",0,00:05:32,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_45,Professional Communication,0,09:15:19,09:15:53,00:00:34,00:00:34,1,1,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10185_46,"",0,00:00:00,false,"",0,00:00:34,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_46,Direct Care,Patient Communication,09:15:53,09:16:49,00:00:56,00:00:56,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10154_10185_47,"",0,00:00:00,false,"",0,00:00:56,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_47,Direct Care,Other Direct Care,09:16:49,09:17:06,00:00:17,00:00:17,0,1,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10154_10185_48,"",0,00:00:00,false,"",0,00:00:17,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_48,Direct Care,Patient Communication,09:17:06,09:17:12,00:00:06,00:00:06,0,0,0,0,1,0,0,0,0,0,0,0,0,Treatment Room,0,10154_10185_49,"",0,00:00:00,false,"",0,00:00:06,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_49,In Transit,0,09:17:12,09:18:08,00:00:56,00:00:56,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_50,"",0,00:00:00,false,"",0,00:00:56,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_50,Professional Communication,0,09:18:08,09:18:12,00:00:04,00:00:04,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10185_51,"",0,00:00:00,false,"",0,00:00:04,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_51,In Transit,0,09:18:12,09:18:29,00:00:17,00:00:17,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_52,"",0,00:00:00,false,"",0,00:00:17,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_52,Professional Communication,0,09:18:29,09:19:26,00:00:57,00:00:57,0,1,0,0,0,0,0,0,0,0,0,0,0,Screeening/Triage Area,0,10154_10185_53,"",0,00:00:00,false,"",0,00:00:57,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_53,Indirect Care,Other Indiret Care,09:19:26,09:19:37,00:00:11,00:00:11,0,1,0,0,0,0,0,0,0,0,0,0,0,Screeening/Triage Area,0,10154_10185_54,"",0,00:00:00,false,"",0,00:00:11,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_54,In Transit,0,09:19:37,09:19:53,00:00:16,00:00:16,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10185_55,"",0,00:00:00,false,"",0,00:00:16,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_55,Professional Communication,0,09:19:53,09:20:34,00:00:41,00:00:41,0,1,0,0,1,0,0,0,0,0,0,0,0,Screeening/Triage Area,0,10154_10185_56,"",0,00:00:00,false,"",0,00:00:41,TRUE
28-Mar-2025,10154,10185,QEH,AT3,08:31:15,12:31:58,10154_10185_56,Other,0,09:20:34,09:20:49,00:00:15,00:00:15,0,0,0,0,0,0,0,0,1,0,0,0,0,Screeening/Triage Area,0,10154_10185_57,"",0,00:00:00,false,"",0,00:00:15,TRUE
